"component_id","component_size","crosses_splits","splits","sample_id","split","tumor_type"
"Pituitary tumor__enh_2225","2","True","train,val","Pituitary tumor__enh_2225","val","Pituitary tumor"
"Pituitary tumor__enh_2225","2","True","train,val","Pituitary tumor__enh_2620","train","Pituitary tumor"
"Pituitary tumor__enh_2230","2","False","val","Pituitary tumor__enh_2230","val","Pituitary tumor"
"Pituitary tumor__enh_2230","2","False","val","Pituitary tumor__enh_2625","val","Pituitary tumor"
"Pituitary tumor__enh_2241","2","False","train","Pituitary tumor__enh_2241","train","Pituitary tumor"
"Pituitary tumor__enh_2241","2","False","train","Pituitary tumor__enh_2633","train","Pituitary tumor"
"Pituitary tumor__enh_2242","2","False","train","Pituitary tumor__enh_2242","train","Pituitary tumor"
"Pituitary tumor__enh_2242","2","False","train","Pituitary tumor__enh_2634","train","Pituitary tumor"
"Pituitary tumor__enh_2245","2","False","train","Pituitary tumor__enh_2245","train","Pituitary tumor"
"Pituitary tumor__enh_2245","2","False","train","Pituitary tumor__enh_2636","train","Pituitary tumor"
"Pituitary tumor__enh_2253","2","False","train","Pituitary tumor__enh_2253","train","Pituitary tumor"
"Pituitary tumor__enh_2253","2","False","train","Pituitary tumor__enh_2498","train","Pituitary tumor"
"Pituitary tumor__enh_2254","2","False","train","Pituitary tumor__enh_2254","train","Pituitary tumor"
"Pituitary tumor__enh_2254","2","False","train","Pituitary tumor__enh_2499","train","Pituitary tumor"
"Pituitary tumor__enh_2269","2","False","train","Pituitary tumor__enh_2269","train","Pituitary tumor"
"Pituitary tumor__enh_2269","2","False","train","Pituitary tumor__enh_2510","train","Pituitary tumor"
"Pituitary tumor__enh_2273","2","False","train","Pituitary tumor__enh_2273","train","Pituitary tumor"
"Pituitary tumor__enh_2273","2","False","train","Pituitary tumor__enh_2513","train","Pituitary tumor"
"Pituitary tumor__enh_2274","2","False","train","Pituitary tumor__enh_2274","train","Pituitary tumor"
"Pituitary tumor__enh_2274","2","False","train","Pituitary tumor__enh_2514","train","Pituitary tumor"
"Pituitary tumor__enh_2290","2","False","train","Pituitary tumor__enh_2290","train","Pituitary tumor"
"Pituitary tumor__enh_2290","2","False","train","Pituitary tumor__enh_2527","train","Pituitary tumor"
"Pituitary tumor__enh_2292","2","True","train,val","Pituitary tumor__enh_2292","train","Pituitary tumor"
"Pituitary tumor__enh_2292","2","True","train,val","Pituitary tumor__enh_2529","val","Pituitary tumor"
"Pituitary tumor__enh_2298","2","False","train","Pituitary tumor__enh_2298","train","Pituitary tumor"
"Pituitary tumor__enh_2298","2","False","train","Pituitary tumor__enh_2534","train","Pituitary tumor"
"Pituitary tumor__enh_2303","2","False","train","Pituitary tumor__enh_2303","train","Pituitary tumor"
"Pituitary tumor__enh_2303","2","False","train","Pituitary tumor__enh_2538","train","Pituitary tumor"
"Pituitary tumor__enh_2308","2","False","train","Pituitary tumor__enh_2308","train","Pituitary tumor"
"Pituitary tumor__enh_2308","2","False","train","Pituitary tumor__enh_2542","train","Pituitary tumor"
"Pituitary tumor__enh_2316","2","True","train,val","Pituitary tumor__enh_2316","val","Pituitary tumor"
"Pituitary tumor__enh_2316","2","True","train,val","Pituitary tumor__enh_2550","train","Pituitary tumor"
"Pituitary tumor__enh_2318","2","False","train","Pituitary tumor__enh_2318","train","Pituitary tumor"
"Pituitary tumor__enh_2318","2","False","train","Pituitary tumor__enh_2551","train","Pituitary tumor"
"Pituitary tumor__enh_2319","2","False","train","Pituitary tumor__enh_2319","train","Pituitary tumor"
"Pituitary tumor__enh_2319","2","False","train","Pituitary tumor__enh_2411","train","Pituitary tumor"
"Pituitary tumor__enh_2320","2","False","train","Pituitary tumor__enh_2320","train","Pituitary tumor"
"Pituitary tumor__enh_2320","2","False","train","Pituitary tumor__enh_2412","train","Pituitary tumor"
"Pituitary tumor__enh_2323","2","True","train,val","Pituitary tumor__enh_2323","val","Pituitary tumor"
"Pituitary tumor__enh_2323","2","True","train,val","Pituitary tumor__enh_2415","train","Pituitary tumor"
"Pituitary tumor__enh_2324","2","False","train","Pituitary tumor__enh_2324","train","Pituitary tumor"
"Pituitary tumor__enh_2324","2","False","train","Pituitary tumor__enh_2418","train","Pituitary tumor"
"Pituitary tumor__enh_2325","2","False","train","Pituitary tumor__enh_2325","train","Pituitary tumor"
"Pituitary tumor__enh_2325","2","False","train","Pituitary tumor__enh_2419","train","Pituitary tumor"
"Pituitary tumor__enh_2327","2","True","train,val","Pituitary tumor__enh_2327","val","Pituitary tumor"
"Pituitary tumor__enh_2327","2","True","train,val","Pituitary tumor__enh_2420","train","Pituitary tumor"
"Pituitary tumor__enh_2328","2","False","train","Pituitary tumor__enh_2328","train","Pituitary tumor"
"Pituitary tumor__enh_2328","2","False","train","Pituitary tumor__enh_2421","train","Pituitary tumor"
"Pituitary tumor__enh_2332","2","False","train","Pituitary tumor__enh_2332","train","Pituitary tumor"
"Pituitary tumor__enh_2332","2","False","train","Pituitary tumor__enh_2425","train","Pituitary tumor"
"Pituitary tumor__enh_2336","2","True","train,val","Pituitary tumor__enh_2336","train","Pituitary tumor"
"Pituitary tumor__enh_2336","2","True","train,val","Pituitary tumor__enh_2431","val","Pituitary tumor"
"Pituitary tumor__enh_2346","2","False","train","Pituitary tumor__enh_2346","train","Pituitary tumor"
"Pituitary tumor__enh_2346","2","False","train","Pituitary tumor__enh_2438","train","Pituitary tumor"
"Pituitary tumor__enh_2347","2","True","train,val","Pituitary tumor__enh_2347","train","Pituitary tumor"
"Pituitary tumor__enh_2347","2","True","train,val","Pituitary tumor__enh_2439","val","Pituitary tumor"
"Pituitary tumor__enh_2348","2","False","train","Pituitary tumor__enh_2348","train","Pituitary tumor"
"Pituitary tumor__enh_2348","2","False","train","Pituitary tumor__enh_2440","train","Pituitary tumor"
"Pituitary tumor__enh_2351","2","False","train","Pituitary tumor__enh_2351","train","Pituitary tumor"
"Pituitary tumor__enh_2351","2","False","train","Pituitary tumor__enh_2442","train","Pituitary tumor"
"Pituitary tumor__enh_2354","2","False","train","Pituitary tumor__enh_2354","train","Pituitary tumor"
"Pituitary tumor__enh_2354","2","False","train","Pituitary tumor__enh_2446","train","Pituitary tumor"
"Pituitary tumor__enh_2356","2","True","train,val","Pituitary tumor__enh_2356","val","Pituitary tumor"
"Pituitary tumor__enh_2356","2","True","train,val","Pituitary tumor__enh_2448","train","Pituitary tumor"
"Pituitary tumor__enh_2360","2","False","train","Pituitary tumor__enh_2360","train","Pituitary tumor"
"Pituitary tumor__enh_2360","2","False","train","Pituitary tumor__enh_2451","train","Pituitary tumor"
"Pituitary tumor__enh_2369","2","False","train","Pituitary tumor__enh_2369","train","Pituitary tumor"
"Pituitary tumor__enh_2369","2","False","train","Pituitary tumor__enh_2461","train","Pituitary tumor"
"Pituitary tumor__enh_2371","2","True","train,val","Pituitary tumor__enh_2371","val","Pituitary tumor"
"Pituitary tumor__enh_2371","2","True","train,val","Pituitary tumor__enh_2462","train","Pituitary tumor"
"Pituitary tumor__enh_2372","2","False","train","Pituitary tumor__enh_2372","train","Pituitary tumor"
"Pituitary tumor__enh_2372","2","False","train","Pituitary tumor__enh_2463","train","Pituitary tumor"
"Pituitary tumor__enh_2373","2","True","train,val","Pituitary tumor__enh_2373","val","Pituitary tumor"
"Pituitary tumor__enh_2373","2","True","train,val","Pituitary tumor__enh_2464","train","Pituitary tumor"
"Pituitary tumor__enh_2376","2","True","train,val","Pituitary tumor__enh_2376","val","Pituitary tumor"
"Pituitary tumor__enh_2376","2","True","train,val","Pituitary tumor__enh_2466","train","Pituitary tumor"
"Pituitary tumor__enh_2377","2","False","train","Pituitary tumor__enh_2377","train","Pituitary tumor"
"Pituitary tumor__enh_2377","2","False","train","Pituitary tumor__enh_2467","train","Pituitary tumor"
"Pituitary tumor__enh_2379","2","False","train","Pituitary tumor__enh_2379","train","Pituitary tumor"
"Pituitary tumor__enh_2379","2","False","train","Pituitary tumor__enh_2468","train","Pituitary tumor"
"Pituitary tumor__enh_2380","2","True","train,val","Pituitary tumor__enh_2380","train","Pituitary tumor"
"Pituitary tumor__enh_2380","2","True","train,val","Pituitary tumor__enh_2469","val","Pituitary tumor"
"Pituitary tumor__enh_2381","2","False","train","Pituitary tumor__enh_2381","train","Pituitary tumor"
"Pituitary tumor__enh_2381","2","False","train","Pituitary tumor__enh_2470","train","Pituitary tumor"
"Pituitary tumor__enh_2383","2","False","train","Pituitary tumor__enh_2383","train","Pituitary tumor"
"Pituitary tumor__enh_2383","2","False","train","Pituitary tumor__enh_2471","train","Pituitary tumor"
"Pituitary tumor__enh_2385","2","False","train","Pituitary tumor__enh_2385","train","Pituitary tumor"
"Pituitary tumor__enh_2385","2","False","train","Pituitary tumor__enh_2475","train","Pituitary tumor"
"Pituitary tumor__enh_2386","2","False","train","Pituitary tumor__enh_2386","train","Pituitary tumor"
"Pituitary tumor__enh_2386","2","False","train","Pituitary tumor__enh_2474","train","Pituitary tumor"
"Pituitary tumor__enh_2387","2","True","train,val","Pituitary tumor__enh_2387","train","Pituitary tumor"
"Pituitary tumor__enh_2387","2","True","train,val","Pituitary tumor__enh_2479","val","Pituitary tumor"
"Pituitary tumor__enh_2393","2","False","val","Pituitary tumor__enh_2393","val","Pituitary tumor"
"Pituitary tumor__enh_2393","2","False","val","Pituitary tumor__enh_2486","val","Pituitary tumor"
"Pituitary tumor__enh_2395","2","False","train","Pituitary tumor__enh_2395","train","Pituitary tumor"
"Pituitary tumor__enh_2395","2","False","train","Pituitary tumor__enh_2488","train","Pituitary tumor"
"Pituitary tumor__enh_2396","2","False","train","Pituitary tumor__enh_2396","train","Pituitary tumor"
"Pituitary tumor__enh_2396","2","False","train","Pituitary tumor__enh_2489","train","Pituitary tumor"
"Pituitary tumor__enh_2400","2","False","train","Pituitary tumor__enh_2400","train","Pituitary tumor"
"Pituitary tumor__enh_2400","2","False","train","Pituitary tumor__enh_2408","train","Pituitary tumor"
"Pituitary tumor__enh_2401","2","True","train,val","Pituitary tumor__enh_2401","val","Pituitary tumor"
"Pituitary tumor__enh_2401","2","True","train,val","Pituitary tumor__enh_2409","train","Pituitary tumor"
"Pituitary tumor__enh_2402","2","False","train","Pituitary tumor__enh_2402","train","Pituitary tumor"
"Pituitary tumor__enh_2402","2","False","train","Pituitary tumor__enh_2410","train","Pituitary tumor"
"Pituitary tumor__enh_2404","2","False","train","Pituitary tumor__enh_2404","train","Pituitary tumor"
"Pituitary tumor__enh_2404","2","False","train","Pituitary tumor__enh_2472","train","Pituitary tumor"
"Pituitary tumor__enh_962","2","False","test","Pituitary tumor__enh_962","test","Pituitary tumor"
"Pituitary tumor__enh_962","2","False","test","Pituitary tumor__enh_978","test","Pituitary tumor"
