"first_index","second_index","first_sample_id","first_split","first_class","first_source","first_image_path","second_sample_id","second_split","second_class","second_source","second_image_path","hamming_distance","pixel_correlation","mask_iou","transform","strong","full_pixel_correlation","full_image_mae","full_image_rmse","full_image_psnr","full_image_mismatch_pixels","full_mask_iou","full_mask_mismatch_pixels","likely_duplicate"
"2899","3681","Pituitary tumor__enh_1078","test","Pituitary tumor","","Pituitary tumor/enh_1078.png","Pituitary tumor__enh_1860","train","Pituitary tumor","","Pituitary tumor/enh_1860.png","3","0.999802","0.8","flip_h","True","0.99932663","0.828491","1.16496","46.804583","162820","0.8363047","303","False"
"2900","3684","Pituitary tumor__enh_1079","test","Pituitary tumor","","Pituitary tumor/enh_1079.png","Pituitary tumor__enh_1863","train","Pituitary tumor","","Pituitary tumor/enh_1863.png","10","0.999693","0.78125","flip_h","False","0.998898564","0.864616","1.192258","46.603401","168990","0.870341207","247","False"
"2903","3692","Pituitary tumor__enh_1082","test","Pituitary tumor","","Pituitary tumor/enh_1082.png","Pituitary tumor__enh_1871","train","Pituitary tumor","","Pituitary tumor/enh_1871.png","7","0.999889","0.9","flip_h","True","0.999573656","0.869587","1.217593","46.420761","166190","0.87823186","146","False"
"2904","3693","Pituitary tumor__enh_1083","test","Pituitary tumor","","Pituitary tumor/enh_1083.png","Pituitary tumor__enh_1872","train","Pituitary tumor","","Pituitary tumor/enh_1872.png","11","0.999911","0.794118","flip_h","False","0.999651338","0.857967","1.206347","46.501360","164807","0.814143246","410","False"
"2905","3698","Pituitary tumor__enh_1084","test","Pituitary tumor","","Pituitary tumor/enh_1084.png","Pituitary tumor__enh_1877","train","Pituitary tumor","","Pituitary tumor/enh_1877.png","3","0.99993","0.706897","flip_h","True","0.999720827","0.874676","1.228084","46.346243","166170","0.758001123","862","False"
"2906","3702","Pituitary tumor__enh_1085","test","Pituitary tumor","","Pituitary tumor/enh_1085.png","Pituitary tumor__enh_1881","train","Pituitary tumor","","Pituitary tumor/enh_1881.png","7","0.999895","0.893333","flip_h","True","0.999607546","0.819969","1.194942","46.583865","155430","0.919758233","385","True"
"2907","3580","Pituitary tumor__enh_1086","test","Pituitary tumor","","Pituitary tumor/enh_1086.png","Pituitary tumor__enh_1759","val","Pituitary tumor","","Pituitary tumor/enh_1759.png","5","0.999911","0.953704","flip_h","True","0.999665156","0.816727","1.186082","46.648506","155893","0.917057903","583","True"
"2908","3706","Pituitary tumor__enh_1087","test","Pituitary tumor","","Pituitary tumor/enh_1087.png","Pituitary tumor__enh_1885","train","Pituitary tumor","","Pituitary tumor/enh_1885.png","3","0.999868","0","flip_h","True","0.99949679","0.824257","1.19742","46.565872","156161","0","5393","False"
"2909","3710","Pituitary tumor__enh_1088","test","Pituitary tumor","","Pituitary tumor/enh_1088.png","Pituitary tumor__enh_1889","train","Pituitary tumor","","Pituitary tumor/enh_1889.png","9","0.999935","0.574257","flip_h","False","0.999738503","0.837898","1.216187","46.430797","157374","0.600163132","2451","False"
"2910","3713","Pituitary tumor__enh_1089","test","Pituitary tumor","","Pituitary tumor/enh_1089.png","Pituitary tumor__enh_1892","train","Pituitary tumor","","Pituitary tumor/enh_1892.png","9","0.9999","0.756757","flip_h","False","0.999620607","0.87611","1.217765","46.419532","168189","0.831730769","385","False"
"2911","3716","Pituitary tumor__enh_1090","test","Pituitary tumor","","Pituitary tumor/enh_1090.png","Pituitary tumor__enh_1895","train","Pituitary tumor","","Pituitary tumor/enh_1895.png","11","0.999911","0.930233","flip_h","False","0.999666996","0.805016","1.169712","46.769228","154821","0.946153846","147","True"
"2913","3498","Pituitary tumor__enh_1092","test","Pituitary tumor","","Pituitary tumor/enh_1092.png","Pituitary tumor__enh_1677","train","Pituitary tumor","","Pituitary tumor/enh_1677.png","12","0.999899","0.9125","flip_h","False","0.999621804","0.845413","1.188422","46.631393","164085","0.914473684","442","True"
"2917","3510","Pituitary tumor__enh_1096","test","Pituitary tumor","","Pituitary tumor/enh_1096.png","Pituitary tumor__enh_1689","train","Pituitary tumor","","Pituitary tumor/enh_1689.png","6","0.99994","0.954774","flip_h","True","0.999758825","0.816101","1.187519","46.637990","155586","0.959170854","520","True"
"2919","3584","Pituitary tumor__enh_1098","test","Pituitary tumor","","Pituitary tumor/enh_1098.png","Pituitary tumor__enh_1763","val","Pituitary tumor","","Pituitary tumor/enh_1763.png","7","0.999898","0.759259","flip_h","True","0.999620634","0.810585","1.185024","46.656262","154291","0.717889908","984","False"
"2923","3527","Pituitary tumor__enh_1102","test","Pituitary tumor","","Pituitary tumor/enh_1102.png","Pituitary tumor__enh_1706","val","Pituitary tumor","","Pituitary tumor/enh_1706.png","3","0.999893","1","flip_h","True","0.999581282","0.852516","1.245634","46.222991","157143","0.915970516","171","True"
"2924","3530","Pituitary tumor__enh_1103","test","Pituitary tumor","","Pituitary tumor/enh_1103.png","Pituitary tumor__enh_1709","val","Pituitary tumor","","Pituitary tumor/enh_1709.png","10","0.999904","0.769231","flip_h","False","0.999628614","0.82288","1.19061","46.615411","157259","0.569284065","373","False"
"2925","3532","Pituitary tumor__enh_1104","test","Pituitary tumor","","Pituitary tumor/enh_1104.png","Pituitary tumor__enh_1711","train","Pituitary tumor","","Pituitary tumor/enh_1711.png","8","0.999876","0.882353","flip_h","True","0.999509747","0.887234","1.236479","46.287067","168260","0.911290323","110","True"
"2927","3539","Pituitary tumor__enh_1106","test","Pituitary tumor","","Pituitary tumor/enh_1106.png","Pituitary tumor__enh_1718","train","Pituitary tumor","","Pituitary tumor/enh_1718.png","4","0.999922","0.912281","flip_h","True","0.999674254","0.838329","1.223506","46.378680","156209","0.93739658","227","True"
"2930","3544","Pituitary tumor__enh_1109","test","Pituitary tumor","","Pituitary tumor/enh_1109.png","Pituitary tumor__enh_1723","train","Pituitary tumor","","Pituitary tumor/enh_1723.png","6","0.999905","0.846154","flip_h","True","0.999623273","0.819977","1.191957","46.605593","155305","0.879851301","808","False"
"2931","3549","Pituitary tumor__enh_1110","test","Pituitary tumor","","Pituitary tumor/enh_1110.png","Pituitary tumor__enh_1728","train","Pituitary tumor","","Pituitary tumor/enh_1728.png","1","0.999895","0.828571","flip_h","True","0.999571847","0.830734","1.209749","46.476896","156203","0.808999521","399","False"
"2932","3553","Pituitary tumor__enh_1111","test","Pituitary tumor","","Pituitary tumor/enh_1111.png","Pituitary tumor__enh_1732","val","Pituitary tumor","","Pituitary tumor/enh_1732.png","12","0.999897","0.893333","flip_h","False","0.99957609","0.833244","1.204459","46.514962","157504","0.860942408","664","False"
"2934","3559","Pituitary tumor__enh_1113","test","Pituitary tumor","","Pituitary tumor/enh_1113.png","Pituitary tumor__enh_1738","train","Pituitary tumor","","Pituitary tumor/enh_1738.png","10","0.999891","0.928571","flip_h","False","0.99958162","0.879398","1.224111","46.374389","168147","0.882837693","327","False"
"2937","3461","Pituitary tumor__enh_1116","test","Pituitary tumor","","Pituitary tumor/enh_1116.png","Pituitary tumor__enh_1640","train","Pituitary tumor","","Pituitary tumor/enh_1640.png","9","0.999907","0.648148","flip_h","False","0.999620413","0.835411","1.213779","46.448013","156696","0.6424972","1277","False"
"2938","3463","Pituitary tumor__enh_1117","test","Pituitary tumor","","Pituitary tumor/enh_1117.png","Pituitary tumor__enh_1642","train","Pituitary tumor","","Pituitary tumor/enh_1642.png","12","0.99994","0.944444","flip_h","False","0.999760282","0.814484","1.185565","46.652299","155355","0.923639318","94","True"
"2939","3467","Pituitary tumor__enh_1118","test","Pituitary tumor","","Pituitary tumor/enh_1118.png","Pituitary tumor__enh_1646","train","Pituitary tumor","","Pituitary tumor/enh_1646.png","6","0.999925","0.481481","flip_h","True","0.999729072","0.768063","1.129391","47.073917","150251","0.498729352","789","False"
"2940","3471","Pituitary tumor__enh_1119","test","Pituitary tumor","","Pituitary tumor/enh_1119.png","Pituitary tumor__enh_1650","train","Pituitary tumor","","Pituitary tumor/enh_1650.png","9","0.99994","0.943262","flip_h","False","0.999771522","0.796555","1.172903","46.745560","152257","0.955275874","398","True"
"2941","3591","Pituitary tumor__enh_1120","test","Pituitary tumor","","Pituitary tumor/enh_1120.png","Pituitary tumor__enh_1770","train","Pituitary tumor","","Pituitary tumor/enh_1770.png","12","0.999923","0.588235","flip_h","False","0.999689498","0.868309","1.217479","46.421577","166059","0.624309392","1156","False"
"2942","3474","Pituitary tumor__enh_1121","test","Pituitary tumor","","Pituitary tumor/enh_1121.png","Pituitary tumor__enh_1653","train","Pituitary tumor","","Pituitary tumor/enh_1653.png","11","0.999883","0.895833","flip_h","False","0.999572659","0.835785","1.173251","46.742984","163539","0.91883221","253","True"
"2944","3488","Pituitary tumor__enh_1123","test","Pituitary tumor","","Pituitary tumor/enh_1123.png","Pituitary tumor__enh_1667","train","Pituitary tumor","","Pituitary tumor/enh_1667.png","11","0.999922","0.917808","flip_h","False","0.999688666","0.830574","1.207723","46.491456","156721","0.935215583","296","True"
"2945","3594","Pituitary tumor__enh_1124","test","Pituitary tumor","","Pituitary tumor/enh_1124.png","Pituitary tumor__enh_1773","train","Pituitary tumor","","Pituitary tumor/enh_1773.png","7","0.999895","0.8","flip_h","True","0.999598386","0.837311","1.184","46.663771","161898","0.764264264","471","False"
"2947","3601","Pituitary tumor__enh_1126","test","Pituitary tumor","","Pituitary tumor/enh_1126.png","Pituitary tumor__enh_1780","train","Pituitary tumor","","Pituitary tumor/enh_1780.png","3","0.99993","0.75","flip_h","True","0.999824706","1.012215","1.202123","46.531828","216633","0.834269663","236","False"
"2949","3606","Pituitary tumor__enh_1128","test","Pituitary tumor","","Pituitary tumor/enh_1128.png","Pituitary tumor__enh_1785","train","Pituitary tumor","","Pituitary tumor/enh_1785.png","5","0.999908","0.851351","flip_h","True","0.999640019","0.818371","1.192931","46.598497","155234","0.84168252","749","False"
"2950","3608","Pituitary tumor__enh_1129","test","Pituitary tumor","","Pituitary tumor/enh_1129.png","Pituitary tumor__enh_1787","train","Pituitary tumor","","Pituitary tumor/enh_1787.png","5","0.999903","0.830189","flip_h","True","0.99962697","0.872524","1.221419","46.393513","166744","0.846016647","518","False"
"2951","4294","Pituitary tumor__enh_1130","test","Pituitary tumor","","Pituitary tumor/enh_1130.png","Pituitary tumor__enh_2473","train","Pituitary tumor","","Pituitary tumor/enh_2473.png","1","0.99991","0.727273","flip_h","True","0.999704955","0.820404","1.1529","46.894973","162690","0.846846847","204","False"
"2952","4297","Pituitary tumor__enh_1131","test","Pituitary tumor","","Pituitary tumor/enh_1131.png","Pituitary tumor__enh_2476","val","Pituitary tumor","","Pituitary tumor/enh_2476.png","5","0.99988","1","flip_h","True","0.999633236","0.803757","1.120304","47.144085","162880","0.91345617","155","True"
"2953","4299","Pituitary tumor__enh_1132","test","Pituitary tumor","","Pituitary tumor/enh_1132.png","Pituitary tumor__enh_2478","train","Pituitary tumor","","Pituitary tumor/enh_2478.png","5","0.999896","0.933333","flip_h","True","0.999675475","0.811752","1.143908","46.962983","161844","0.935230618","132","True"
"2957","4220","Pituitary tumor__enh_1136","test","Pituitary tumor","","Pituitary tumor/enh_1136.png","Pituitary tumor__enh_2399","train","Pituitary tumor","","Pituitary tumor/enh_2399.png","5","0.999844","0.866667","flip_h","True","0.999478696","0.863407","1.214927","46.439800","165179","0.863378099","529","False"
"2958","4224","Pituitary tumor__enh_1137","test","Pituitary tumor","","Pituitary tumor/enh_1137.png","Pituitary tumor__enh_2403","train","Pituitary tumor","","Pituitary tumor/enh_2403.png","3","0.999869","0.890244","flip_h","True","0.999546258","0.886494","1.234256","46.302699","169069","0.951427439","245","True"
"2959","4142","Pituitary tumor__enh_1138","test","Pituitary tumor","","Pituitary tumor/enh_1138.png","Pituitary tumor__enh_2321","train","Pituitary tumor","","Pituitary tumor/enh_2321.png","8","0.999868","0.894737","flip_h","True","0.999528415","0.897335","1.252407","46.175894","168842","0.909017713","226","True"
"2961","4147","Pituitary tumor__enh_1140","test","Pituitary tumor","","Pituitary tumor/enh_1140.png","Pituitary tumor__enh_2326","train","Pituitary tumor","","Pituitary tumor/enh_2326.png","8","0.999908","0.928571","flip_h","True","0.999691257","0.817871","1.152923","46.894798","162212","0.964964592","188","True"
"2963","4154","Pituitary tumor__enh_1142","test","Pituitary tumor","","Pituitary tumor/enh_1142.png","Pituitary tumor__enh_2333","train","Pituitary tumor","","Pituitary tumor/enh_2333.png","6","0.999858","0.885714","flip_h","True","0.99951453","0.872055","1.216403","46.429251","168045","0.888484297","245","False"
"2965","4158","Pituitary tumor__enh_1144","test","Pituitary tumor","","Pituitary tumor/enh_1144.png","Pituitary tumor__enh_2337","train","Pituitary tumor","","Pituitary tumor/enh_2337.png","7","0.999893","0.526316","flip_h","True","0.999615296","0.866081","1.21782","46.419141","165157","0.530541012","538","False"
"2966","4162","Pituitary tumor__enh_1145","test","Pituitary tumor","","Pituitary tumor/enh_1145.png","Pituitary tumor__enh_2341","val","Pituitary tumor","","Pituitary tumor/enh_2341.png","7","0.999815","1","flip_h","True","0.999426278","0.932468","1.307423","45.802482","168901","0.885714286","128","False"
"2967","4166","Pituitary tumor__enh_1146","test","Pituitary tumor","","Pituitary tumor/enh_1146.png","Pituitary tumor__enh_2345","train","Pituitary tumor","","Pituitary tumor/enh_2345.png","5","0.999907","0.807018","flip_h","True","0.999712418","0.824921","1.14861","46.927350","164684","0.768315261","876","False"
"2968","4170","Pituitary tumor__enh_1147","test","Pituitary tumor","","Pituitary tumor/enh_1147.png","Pituitary tumor__enh_2349","train","Pituitary tumor","","Pituitary tumor/enh_2349.png","7","0.999914","0.595745","flip_h","True","0.999725863","0.79652","1.13494","47.031342","158961","0.595647596","1152","False"
"2970","4176","Pituitary tumor__enh_1149","test","Pituitary tumor","","Pituitary tumor/enh_1149.png","Pituitary tumor__enh_2355","val","Pituitary tumor","","Pituitary tumor/enh_2355.png","6","0.999792","0.911111","flip_h","True","0.999362252","0.862148","1.208442","46.486291","165841","0.913402062","252","True"
"2971","4179","Pituitary tumor__enh_1150","test","Pituitary tumor","","Pituitary tumor/enh_1150.png","Pituitary tumor__enh_2358","val","Pituitary tumor","","Pituitary tumor/enh_2358.png","5","0.999867","0.894737","flip_h","True","0.99956539","0.807487","1.133355","47.043488","161752","0.833081571","221","False"
"2972","4183","Pituitary tumor__enh_1151","test","Pituitary tumor","","Pituitary tumor/enh_1151.png","Pituitary tumor__enh_2362","train","Pituitary tumor","","Pituitary tumor/enh_2362.png","4","0.99991","0.9","flip_h","True","0.999695716","0.818424","1.146128","46.946139","163360","0.884678748","70","False"
"2975","4187","Pituitary tumor__enh_1154","test","Pituitary tumor","","Pituitary tumor/enh_1154.png","Pituitary tumor__enh_2366","train","Pituitary tumor","","Pituitary tumor/enh_2366.png","6","0.99987","1","flip_h","True","0.999543696","0.87648","1.21951","46.407094","168819","0.926132837","119","True"
"2976","4191","Pituitary tumor__enh_1155","test","Pituitary tumor","","Pituitary tumor/enh_1155.png","Pituitary tumor__enh_2370","val","Pituitary tumor","","Pituitary tumor/enh_2370.png","7","0.999867","0.724138","flip_h","True","0.99953985","0.895695","1.240889","46.256143","171104","0.655605832","685","False"
"2977","4195","Pituitary tumor__enh_1156","test","Pituitary tumor","","Pituitary tumor/enh_1156.png","Pituitary tumor__enh_2374","train","Pituitary tumor","","Pituitary tumor/enh_2374.png","6","0.999902","0.83871","flip_h","True","0.999632905","0.871391","1.22172","46.391371","166812","0.803229062","390","False"
"2978","4199","Pituitary tumor__enh_1157","test","Pituitary tumor","","Pituitary tumor/enh_1157.png","Pituitary tumor__enh_2378","train","Pituitary tumor","","Pituitary tumor/enh_2378.png","10","0.99989","0.888889","flip_h","False","0.999625319","0.826229","1.168189","46.780540","162146","0.880592593","403","False"
"2979","4203","Pituitary tumor__enh_1158","test","Pituitary tumor","","Pituitary tumor/enh_1158.png","Pituitary tumor__enh_2382","train","Pituitary tumor","","Pituitary tumor/enh_2382.png","5","0.999863","0.928571","flip_h","True","0.999517864","0.88028","1.231148","46.324602","167822","0.877906977","231","False"
"2980","4205","Pituitary tumor__enh_1159","test","Pituitary tumor","","Pituitary tumor/enh_1159.png","Pituitary tumor__enh_2384","train","Pituitary tumor","","Pituitary tumor/enh_2384.png","4","0.99991","0.875","flip_h","True","0.999680326","0.848137","1.186546","46.645115","165702","0.855932203","221","False"
"2982","4209","Pituitary tumor__enh_1161","test","Pituitary tumor","","Pituitary tumor/enh_1161.png","Pituitary tumor__enh_2388","train","Pituitary tumor","","Pituitary tumor/enh_2388.png","8","0.999897","1","flip_h","True","0.999683874","0.807709","1.138409","47.004838","161525","0.930781759","85","True"
"2987","4068","Pituitary tumor__enh_1166","test","Pituitary tumor","","Pituitary tumor/enh_1166.png","Pituitary tumor__enh_2247","train","Pituitary tumor","","Pituitary tumor/enh_2247.png","5","0.99986","0.945946","flip_h","True","0.999529051","0.869114","1.213582","46.449419","166767","0.915027208","203","True"
"2988","4072","Pituitary tumor__enh_1167","test","Pituitary tumor","","Pituitary tumor/enh_1167.png","Pituitary tumor__enh_2251","train","Pituitary tumor","","Pituitary tumor/enh_2251.png","5","0.999888","0.5","flip_h","True","0.999601021","0.841167","1.188709","46.629294","163489","0.554768846","1069","False"
"2989","4076","Pituitary tumor__enh_1168","test","Pituitary tumor","","Pituitary tumor/enh_1168.png","Pituitary tumor__enh_2255","train","Pituitary tumor","","Pituitary tumor/enh_2255.png","1","0.999876","0.891892","flip_h","True","0.999580798","0.83625","1.177904","46.708603","163387","0.940346084","131","True"
"2990","4080","Pituitary tumor__enh_1169","test","Pituitary tumor","","Pituitary tumor/enh_1169.png","Pituitary tumor__enh_2259","train","Pituitary tumor","","Pituitary tumor/enh_2259.png","8","0.999939","0.785714","flip_h","True","0.999779388","0.843555","1.166899","46.790141","167522","0.871410737","103","False"
"2991","4084","Pituitary tumor__enh_1170","test","Pituitary tumor","","Pituitary tumor/enh_1170.png","Pituitary tumor__enh_2263","train","Pituitary tumor","","Pituitary tumor/enh_2263.png","9","0.999868","0.923077","flip_h","False","0.999529908","0.888714","1.240972","46.255562","168288","0.79825518","185","False"
"2992","4088","Pituitary tumor__enh_1171","test","Pituitary tumor","","Pituitary tumor/enh_1171.png","Pituitary tumor__enh_2267","train","Pituitary tumor","","Pituitary tumor/enh_2267.png","12","0.999904","0.714286","flip_h","False","0.999643107","0.888981","1.233802","46.305897","170015","0.787810384","188","False"
"2993","4092","Pituitary tumor__enh_1172","test","Pituitary tumor","","Pituitary tumor/enh_1172.png","Pituitary tumor__enh_2271","train","Pituitary tumor","","Pituitary tumor/enh_2271.png","9","0.999814","0.6875","flip_h","False","0.999365562","0.833649","1.18261","46.673970","162686","0.763374486","230","False"
"2994","4096","Pituitary tumor__enh_1173","test","Pituitary tumor","","Pituitary tumor/enh_1173.png","Pituitary tumor__enh_2275","train","Pituitary tumor","","Pituitary tumor/enh_2275.png","6","0.999866","0.956522","flip_h","True","0.999503976","0.868793","1.23039","46.329950","164661","0.912374582","131","True"
"2995","4100","Pituitary tumor__enh_1174","test","Pituitary tumor","","Pituitary tumor/enh_1174.png","Pituitary tumor__enh_2279","val","Pituitary tumor","","Pituitary tumor/enh_2279.png","3","0.999842","0.84","flip_h","True","0.999471704","0.871323","1.213081","46.453008","167935","0.892466194","167","False"
"2996","4102","Pituitary tumor__enh_1175","test","Pituitary tumor","","Pituitary tumor/enh_1175.png","Pituitary tumor__enh_2281","train","Pituitary tumor","","Pituitary tumor/enh_2281.png","4","0.999915","0.619048","flip_h","True","0.999656613","0.887058","1.244355","46.231916","167933","0.602316602","515","False"
"2997","4106","Pituitary tumor__enh_1176","test","Pituitary tumor","","Pituitary tumor/enh_1176.png","Pituitary tumor__enh_2285","train","Pituitary tumor","","Pituitary tumor/enh_2285.png","4","0.999895","0.924528","flip_h","True","0.999606715","0.905132","1.254203","46.163448","170805","0.891380315","373","False"
"2998","4110","Pituitary tumor__enh_1177","test","Pituitary tumor","","Pituitary tumor/enh_1177.png","Pituitary tumor__enh_2289","train","Pituitary tumor","","Pituitary tumor/enh_2289.png","4","0.999839","0.593407","flip_h","True","0.999529304","0.800053","1.131696","47.056211","160377","0.593232044","2356","False"
"2999","4114","Pituitary tumor__enh_1178","test","Pituitary tumor","","Pituitary tumor/enh_1178.png","Pituitary tumor__enh_2293","train","Pituitary tumor","","Pituitary tumor/enh_2293.png","5","0.999877","0.888889","flip_h","True","0.999629169","0.824493","1.160781","46.835799","162635","0.920451258","275","True"
"3001","4121","Pituitary tumor__enh_1180","test","Pituitary tumor","","Pituitary tumor/enh_1180.png","Pituitary tumor__enh_2300","train","Pituitary tumor","","Pituitary tumor/enh_2300.png","9","0.999901","0.965517","flip_h","False","0.999693681","0.799938","1.126611","47.095322","161337","0.945732052","96","True"
"3002","4125","Pituitary tumor__enh_1181","test","Pituitary tumor","","Pituitary tumor/enh_1181.png","Pituitary tumor__enh_2304","train","Pituitary tumor","","Pituitary tumor/enh_2304.png","3","0.999867","0.857143","flip_h","True","0.999536999","0.882423","1.236268","46.288551","167641","0.918994413","116","True"
"3003","4128","Pituitary tumor__enh_1182","test","Pituitary tumor","","Pituitary tumor/enh_1182.png","Pituitary tumor__enh_2307","train","Pituitary tumor","","Pituitary tumor/enh_2307.png","10","0.999915","0.941176","flip_h","False","0.999718035","0.825245","1.164474","46.808210","162627","0.936413541","139","True"
"3004","4132","Pituitary tumor__enh_1183","test","Pituitary tumor","","Pituitary tumor/enh_1183.png","Pituitary tumor__enh_2311","train","Pituitary tumor","","Pituitary tumor/enh_2311.png","5","0.99989","0.630769","flip_h","True","0.999605702","0.864471","1.22557","46.364041","163774","0.59587233","1684","False"
"3005","4136","Pituitary tumor__enh_1184","test","Pituitary tumor","","Pituitary tumor/enh_1184.png","Pituitary tumor__enh_2315","train","Pituitary tumor","","Pituitary tumor/enh_2315.png","6","0.999906","0.8","flip_h","True","0.999676255","0.875488","1.218218","46.416305","168584","0.859515111","423","False"
"3006","4138","Pituitary tumor__enh_1185","test","Pituitary tumor","","Pituitary tumor/enh_1185.png","Pituitary tumor__enh_2317","train","Pituitary tumor","","Pituitary tumor/enh_2317.png","4","0.999894","0.58209","flip_h","True","0.999593616","0.879627","1.231533","46.321881","167244","0.673145295","1379","False"
"3007","3971","Pituitary tumor__enh_1186","test","Pituitary tumor","","Pituitary tumor/enh_1186.png","Pituitary tumor__enh_2150","val","Pituitary tumor","","Pituitary tumor/enh_2150.png","12","0.999909","0.809524","flip_h","False","0.999716554","0.792961","1.116289","47.175270","160478","0.819940476","242","False"
"3009","3978","Pituitary tumor__enh_1188","test","Pituitary tumor","","Pituitary tumor/enh_1188.png","Pituitary tumor__enh_2157","train","Pituitary tumor","","Pituitary tumor/enh_2157.png","6","0.999918","0.945813","flip_h","True","0.999725485","0.80637","1.136392","47.020244","161264","0.956541769","566","True"
"3011","3985","Pituitary tumor__enh_1190","test","Pituitary tumor","","Pituitary tumor/enh_1190.png","Pituitary tumor__enh_2164","train","Pituitary tumor","","Pituitary tumor/enh_2164.png","4","0.999861","0.959459","flip_h","True","0.999502033","0.898472","1.247157","46.212380","170211","0.936695724","305","True"
"3012","3989","Pituitary tumor__enh_1191","test","Pituitary tumor","","Pituitary tumor/enh_1191.png","Pituitary tumor__enh_2168","train","Pituitary tumor","","Pituitary tumor/enh_2168.png","11","0.999894","0.235294","flip_h","False","0.999622517","0.88448","1.231264","46.323782","168820","0.302262443","771","False"
"3013","3993","Pituitary tumor__enh_1192","test","Pituitary tumor","","Pituitary tumor/enh_1192.png","Pituitary tumor__enh_2172","train","Pituitary tumor","","Pituitary tumor/enh_2172.png","9","0.999887","0.961538","flip_h","False","0.999591188","0.868343","1.215153","46.438184","166061","0.923778851","142","True"
"3014","3997","Pituitary tumor__enh_1193","test","Pituitary tumor","","Pituitary tumor/enh_1193.png","Pituitary tumor__enh_2176","train","Pituitary tumor","","Pituitary tumor/enh_2176.png","7","0.999846","0.833333","flip_h","True","0.999562296","0.811024","1.137314","47.013194","162215","0.887149918","137","False"
"3015","4001","Pituitary tumor__enh_1194","test","Pituitary tumor","","Pituitary tumor/enh_1194.png","Pituitary tumor__enh_2180","val","Pituitary tumor","","Pituitary tumor/enh_2180.png","6","0.999864","0.916667","flip_h","True","0.999602288","0.791985","1.130163","47.067985","157448","0.835784314","134","False"
"3016","4005","Pituitary tumor__enh_1195","test","Pituitary tumor","","Pituitary tumor/enh_1195.png","Pituitary tumor__enh_2184","val","Pituitary tumor","","Pituitary tumor/enh_2184.png","7","0.99992","0.888889","flip_h","True","0.99973756","0.805702","1.133065","47.045707","162056","0.877408056","70","False"
"3017","4008","Pituitary tumor__enh_1196","test","Pituitary tumor","","Pituitary tumor/enh_1196.png","Pituitary tumor__enh_2187","train","Pituitary tumor","","Pituitary tumor/enh_2187.png","7","0.999881","1","flip_h","True","0.999530192","0.895859","1.255812","46.152309","168473","0.900826446","72","True"
"3018","4012","Pituitary tumor__enh_1197","test","Pituitary tumor","","Pituitary tumor/enh_1197.png","Pituitary tumor__enh_2191","val","Pituitary tumor","","Pituitary tumor/enh_2191.png","4","0.999879","0.625","flip_h","True","0.999533207","0.880096","1.231346","46.323203","167175","0.848543689","78","False"
"3019","4016","Pituitary tumor__enh_1198","test","Pituitary tumor","","Pituitary tumor/enh_1198.png","Pituitary tumor__enh_2195","train","Pituitary tumor","","Pituitary tumor/enh_2195.png","6","0.999892","0.909091","flip_h","True","0.999650812","0.798996","1.130595","47.064666","160117","0.916787265","345","True"
"3023","4025","Pituitary tumor__enh_1202","test","Pituitary tumor","","Pituitary tumor/enh_1202.png","Pituitary tumor__enh_2204","train","Pituitary tumor","","Pituitary tumor/enh_2204.png","9","0.999907","0.791667","flip_h","False","0.999663511","0.831753","1.180164","46.691954","161384","0.84807418","213","False"
"3024","4028","Pituitary tumor__enh_1203","test","Pituitary tumor","","Pituitary tumor/enh_1203.png","Pituitary tumor__enh_2207","train","Pituitary tumor","","Pituitary tumor/enh_2207.png","9","0.999935","0.7","flip_h","False","0.999773853","0.811501","1.14873","46.926446","160736","0.88028169","68","False"
"3025","4032","Pituitary tumor__enh_1204","test","Pituitary tumor","","Pituitary tumor/enh_1204.png","Pituitary tumor__enh_2211","val","Pituitary tumor","","Pituitary tumor/enh_2211.png","8","0.999913","0.928571","flip_h","True","0.999712033","0.812065","1.140715","46.987258","162929","0.918072289","68","True"
"3026","4036","Pituitary tumor__enh_1205","test","Pituitary tumor","","Pituitary tumor/enh_1205.png","Pituitary tumor__enh_2215","train","Pituitary tumor","","Pituitary tumor/enh_2215.png","5","0.99976","0.923077","flip_h","True","0.999220579","0.853371","1.194291","46.588602","165737","0.897029703","260","False"
"3027","4040","Pituitary tumor__enh_1206","test","Pituitary tumor","","Pituitary tumor/enh_1206.png","Pituitary tumor__enh_2219","val","Pituitary tumor","","Pituitary tumor/enh_2219.png","6","0.999854","0.714286","flip_h","True","0.999457859","0.904118","1.256494","46.147595","170122","0.825966851","126","False"
"3028","4042","Pituitary tumor__enh_1207","test","Pituitary tumor","","Pituitary tumor/enh_1207.png","Pituitary tumor__enh_2221","val","Pituitary tumor","","Pituitary tumor/enh_2221.png","6","0.999864","0.666667","flip_h","True","0.999511515","0.870438","1.219354","46.408208","166148","0.792763158","63","False"
"3029","4045","Pituitary tumor__enh_1208","test","Pituitary tumor","","Pituitary tumor/enh_1208.png","Pituitary tumor__enh_2224","train","Pituitary tumor","","Pituitary tumor/enh_2224.png","10","0.999924","0.941176","flip_h","False","0.999744783","0.819592","1.151312","46.906942","162617","0.915978774","285","True"
"3030","4048","Pituitary tumor__enh_1209","test","Pituitary tumor","","Pituitary tumor/enh_1209.png","Pituitary tumor__enh_2227","val","Pituitary tumor","","Pituitary tumor/enh_2227.png","11","0.999935","0.823529","flip_h","False","0.99978782","0.784843","1.121839","47.132195","157179","0.845106383","182","False"
