"first_sample_id","first_split","first_class","first_source","first_image_path","second_sample_id","second_split","second_class","second_source","second_image_path","hamming_distance","pixel_correlation","mask_iou","transform","strong","likely_duplicate","full_pixel_correlation","full_image_mae","full_image_rmse","full_image_psnr","full_image_mismatch_pixels","full_mask_iou","full_mask_mismatch_pixels","full_verified_likely_duplicate"
"Pituitary tumor__enh_1594","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1594.png","Pituitary tumor__enh_1343","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1343.png","9","0.999946","0.923077","flip_h","False","True","0.99980157","0.65403","1.066828","47.568913","124727","0.916117436","140","True"
"Pituitary tumor__enh_1613","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1613.png","Pituitary tumor__enh_1360","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1360.png","5","0.999926","0.914286","flip_h","True","True","0.999724681","0.642761","1.05089","47.699657","122883","0.968158745","69","True"
"Pituitary tumor__enh_1615","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1615.png","Pituitary tumor__enh_1362","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1362.png","8","0.999947","0.393617","flip_h","True","False","0.999812112","0.628025","1.032993","47.848859","122402","0.400278212","3449","False"
"Pituitary tumor__enh_1623","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1623.png","Pituitary tumor__enh_1369","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1369.png","10","0.999923","0.928571","flip_h","False","True","0.999760852","0.607922","0.999689","48.133505","121126","0.927068215","201","True"
"Pituitary tumor__enh_1645","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1645.png","Pituitary tumor__enh_2099","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2099.png","8","0.999937","0.75","flip_h","True","False","0.999735335","0.832439","1.209842","46.476228","156868","0.761435223","871","False"
"Pituitary tumor__enh_1647","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1647.png","Pituitary tumor__enh_2100","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2100.png","7","0.999926","1","flip_h","True","True","0.999730607","0.777115","1.138791","47.001925","151562","0.921105326","197","True"
"Pituitary tumor__enh_1650","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1650.png","Pituitary tumor__enh_1119","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1119.png","9","0.99994","0.943262","flip_h","False","True","0.999771522","0.796555","1.172903","46.745560","152257","0.955275874","398","True"
"Pituitary tumor__enh_1651","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1651.png","Pituitary tumor__enh_2103","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2103.png","10","0.999933","0.961538","flip_h","False","True","0.999744982","0.794189","1.161868","46.827667","153263","0.949690033","422","True"
"Pituitary tumor__enh_1653","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1653.png","Pituitary tumor__enh_1121","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1121.png","11","0.999883","0.895833","flip_h","False","False","0.999572659","0.835785","1.173251","46.742984","163539","0.91883221","253","True"
"Pituitary tumor__enh_1662","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1662.png","Pituitary tumor__enh_2107","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2107.png","11","0.9999","0.869565","flip_h","False","False","0.999619302","0.867794","1.208991","46.482345","167658","0.92550738","323","True"
"Pituitary tumor__enh_1664","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1664.png","Pituitary tumor__enh_2111","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2111.png","9","0.999905","0.978723","flip_h","False","True","0.999634835","0.799789","1.176067","46.722164","152504","0.920409511","241","True"
"Pituitary tumor__enh_1672","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1672.png","Pituitary tumor__enh_2016","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2016.png","8","0.999923","0.823529","flip_h","True","False","0.999681493","0.841362","1.220017","46.403486","157997","0.848715509","159","False"
"Pituitary tumor__enh_1684","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1684.png","Pituitary tumor__enh_2028","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2028.png","8","0.999904","0.848485","flip_h","True","False","0.999598784","0.855324","1.248106","46.205771","157779","0.891347099","221","False"
"Pituitary tumor__enh_1686","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1686.png","Pituitary tumor__enh_2030","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2030.png","8","0.999935","0.755725","flip_h","True","False","0.999747011","0.792736","1.169602","46.770039","151712","0.785485212","1806","False"
"Pituitary tumor__enh_1687","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1687.png","Pituitary tumor__enh_2032","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2032.png","4","0.99994","0.928571","flip_h","True","True","0.999753784","0.800034","1.180273","46.691157","151869","0.95216089","559","True"
"Pituitary tumor__enh_1688","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1688.png","Pituitary tumor__enh_2033","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2033.png","9","0.999936","0.965174","flip_h","False","True","0.999746316","0.807983","1.183146","46.670039","154248","0.955140043","583","True"
"Pituitary tumor__enh_1691","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1691.png","Pituitary tumor__enh_2035","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2035.png","4","0.999916","0.959184","flip_h","True","True","0.999677839","0.800102","1.169826","46.768381","153412","0.96855853","195","True"
"Pituitary tumor__enh_1702","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1702.png","Pituitary tumor__enh_2045","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2045.png","11","0.999905","0.825","flip_h","False","False","0.999634284","0.883362","1.230723","46.327598","168544","0.805863708","490","False"
"Pituitary tumor__enh_1705","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1705.png","Pituitary tumor__enh_2049","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2049.png","5","0.9999","0.882353","flip_h","True","False","0.999598256","0.858818","1.251558","46.181781","157711","0.881097561","273","False"
"Pituitary tumor__enh_1708","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1708.png","Pituitary tumor__enh_2050","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2050.png","3","0.999885","0.4","flip_h","True","False","0.999552112","0.861614","1.247787","46.207994","158778","0.441554559","1868","False"
"Pituitary tumor__enh_1714","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1714.png","Pituitary tumor__enh_2059","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2059.png","10","0.999887","0.64","flip_h","False","False","0.999544593","0.875885","1.23054","46.328889","165861","0.653176471","2211","False"
"Pituitary tumor__enh_1718","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1718.png","Pituitary tumor__enh_407","test","Pituitary tumor","original","Pituitary tumor/enh_407.png","11","0.977353","0.745455","identity","False","False","0.963975687","28.577663","36.615879","16.857414","260098","0.766657135","816","False"
"Pituitary tumor__enh_1721","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1721.png","Pituitary tumor__enh_2068","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2068.png","6","0.999902","0.926829","flip_h","True","True","0.999632327","0.800018","1.164711","46.806439","153994","0.926391036","381","True"
"Pituitary tumor__enh_1728","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1728.png","Pituitary tumor__enh_1110","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1110.png","1","0.999895","0.828571","flip_h","True","False","0.999571847","0.830734","1.209749","46.476896","156203","0.808999521","399","False"
"Pituitary tumor__enh_1729","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1729.png","Pituitary tumor__enh_2074","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2074.png","11","0.999913","0.868421","flip_h","False","False","0.999629446","0.831482","1.2127","46.455734","155654","0.876194268","311","False"
"Pituitary tumor__enh_1734","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1734.png","Pituitary tumor__enh_2079","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2079.png","8","0.99993","0.884615","flip_h","True","False","0.999717271","0.813099","1.185425","46.653325","154615","0.814946619","312","False"
"Pituitary tumor__enh_1745","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1745.png","Pituitary tumor__enh_2091","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2091.png","10","0.999919","0.892857","flip_h","False","False","0.999669594","0.829426","1.207902","46.490172","155481","0.885889229","410","False"
"Pituitary tumor__enh_1747","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1747.png","Pituitary tumor__enh_2092","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2092.png","9","0.999911","0.9375","flip_h","False","True","0.999635077","0.85215","1.228349","46.344365","159236","0.89849711","439","False"
"Pituitary tumor__enh_1759","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1759.png","Pituitary tumor__enh_1086","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1086.png","11","0.999911","0.953704","flip_h","False","True","0.999665156","0.816727","1.186082","46.648506","155893","0.917057903","583","True"
"Pituitary tumor__enh_1760","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1760.png","Pituitary tumor__enh_2023","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2023.png","8","0.99991","0.889831","flip_h","True","False","0.999664484","0.809898","1.177726","46.709916","155461","0.903444607","726","True"
"Pituitary tumor__enh_1762","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1762.png","Pituitary tumor__enh_2039","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2039.png","7","0.999905","0.923077","flip_h","True","True","0.999648357","0.811199","1.183866","46.664752","154635","0.894716294","809","False"
"Pituitary tumor__enh_1773","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1773.png","Pituitary tumor__enh_1124","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1124.png","7","0.999895","0.8","flip_h","True","False","0.999598386","0.837311","1.184","46.663771","161898","0.764264264","471","False"
"Pituitary tumor__enh_1782","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1782.png","Pituitary tumor__enh_2127","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2127.png","8","0.999929","0.864407","flip_h","True","False","0.999693725","0.847183","1.237045","46.283092","157275","0.872027785","479","False"
"Pituitary tumor__enh_1795","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1795.png","Pituitary tumor__enh_1901","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1901.png","4","0.99992","0.529412","flip_h","True","False","0.999658081","0.861492","1.241046","46.255045","160267","0.536363636","1530","False"
"Pituitary tumor__enh_1804","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1804.png","Pituitary tumor__enh_1908","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1908.png","4","0.999919","0.892857","flip_h","True","False","0.999669293","0.848427","1.222379","46.386689","159365","0.866341991","247","False"
"Pituitary tumor__enh_1810","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1810.png","Pituitary tumor__enh_1939","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1939.png","7","0.999925","0.618182","flip_h","True","False","0.999698611","0.840889","1.220108","46.402840","157678","0.602786466","1397","False"
"Pituitary tumor__enh_1828","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1828.png","Pituitary tumor__enh_1926","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1926.png","9","0.999916","0.797101","flip_h","False","False","0.999668046","0.71283","1.125983","47.100168","133950","0.797017012","871","False"
"Pituitary tumor__enh_1831","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1831.png","Pituitary tumor__enh_1061","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1061.png","5","0.999899","0.882353","flip_h","True","False","0.999618468","0.700508","1.100045","47.302597","133665","0.927059883","162","True"
"Pituitary tumor__enh_1847","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1847.png","Pituitary tumor__enh_1949","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1949.png","6","0.999921","0.930233","flip_h","True","True","0.999714685","0.792137","1.157417","46.861004","153625","0.895707698","294","False"
"Pituitary tumor__enh_1855","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1855.png","Pituitary tumor__enh_1074","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1074.png","9","0.999844","0.793333","flip_h","False","False","0.999444031","0.849083","1.196722","46.570936","163523","0.795931274","1936","False"
"Pituitary tumor__enh_1868","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1868.png","Pituitary tumor__enh_1985","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1985.png","3","0.999876","0.673913","flip_h","True","False","0.999536016","0.80785","1.184668","46.658870","153726","0.6922802","861","False"
"Pituitary tumor__enh_1874","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1874.png","Pituitary tumor__enh_1995","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1995.png","8","0.999915","0.796296","flip_h","True","False","0.999671276","0.87627","1.215941","46.432556","168632","0.76463964","836","False"
"Pituitary tumor__enh_1875","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1875.png","Pituitary tumor__enh_1996","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1996.png","9","0.999928","0.726027","flip_h","False","False","0.999711229","0.872513","1.218011","46.417779","167121","0.707748759","1354","False"
"Pituitary tumor__enh_1882","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1882.png","Pituitary tumor__enh_2002","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2002.png","4","0.999907","0.9125","flip_h","True","True","0.999634986","0.831074","1.215887","46.432937","155616","0.946771037","272","True"
"Pituitary tumor__enh_1888","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1888.png","Pituitary tumor__enh_2007","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2007.png","11","0.999931","0.9","flip_h","False","True","0.999738092","0.814594","1.180804","46.687246","155896","0.907059084","420","True"
"Pituitary tumor__enh_1892","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1892.png","Pituitary tumor__enh_1089","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1089.png","9","0.9999","0.756757","flip_h","False","False","0.999620607","0.87611","1.217765","46.419532","168189","0.831730769","385","False"
"Pituitary tumor__enh_1895","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1895.png","Pituitary tumor__enh_1090","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1090.png","11","0.999911","0.930233","flip_h","False","True","0.999666996","0.805016","1.169712","46.769228","154821","0.946153846","147","True"
"Pituitary tumor__enh_1910","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1910.png","Pituitary tumor__enh_1806","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1806.png","5","0.999908","0.69697","flip_h","True","False","0.999608419","0.85186","1.23813","46.275477","158092","0.801107754","395","False"
"Pituitary tumor__enh_1911","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1911.png","Pituitary tumor__enh_1808","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1808.png","6","0.99991","0.818182","flip_h","True","False","0.999624085","0.857899","1.239216","46.267864","159032","0.827345657","495","False"
"Pituitary tumor__enh_1917","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1917.png","Pituitary tumor__enh_1817","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1817.png","10","0.99991","0.894737","flip_h","False","False","0.999652599","0.894375","1.238489","46.272959","170815","0.891837555","269","False"
"Pituitary tumor__enh_1918","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1918.png","Pituitary tumor__enh_1818","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1818.png","11","0.999904","0.82","flip_h","False","False","0.999623028","0.888714","1.2368","46.284813","169296","0.751453488","855","False"
"Pituitary tumor__enh_1919","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1919.png","Pituitary tumor__enh_1819","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1819.png","7","0.999876","0.39604","flip_h","True","False","0.999528709","0.871761","1.210038","46.474825","168622","0.402099571","3759","False"
"Pituitary tumor__enh_1920","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1920.png","Pituitary tumor__enh_1822","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1822.png","10","0.999869","0.617647","flip_h","False","False","0.999503308","0.859337","1.200281","46.545147","166351","0.63772242","1527","False"
"Pituitary tumor__enh_1928","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1928.png","Pituitary tumor__enh_1830","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1830.png","8","0.999901","0.958333","flip_h","True","True","0.999631174","0.705814","1.117254","47.167765","132690","0.941043084","182","True"
"Pituitary tumor__enh_1929","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1929.png","Pituitary tumor__enh_1833","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1833.png","10","0.999921","0.730769","flip_h","False","False","0.999682889","0.870831","1.225403","46.365222","165262","0.836253776","271","False"
"Pituitary tumor__enh_1933","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1933.png","Pituitary tumor__enh_1752","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1752.png","12","0.999906","0.56383","flip_h","False","False","0.99965084","0.85984","1.200977","46.540113","167086","0.581563786","2542","False"
"Pituitary tumor__enh_1943","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1943.png","Pituitary tumor__enh_1838","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1838.png","11","0.999903","0.813559","flip_h","False","False","0.999622977","0.860924","1.207622","46.492183","165366","0.838085273","619","False"
"Pituitary tumor__enh_1951","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1951.png","Pituitary tumor__enh_1850","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1850.png","8","0.99992","0.917808","flip_h","True","True","0.999678239","0.838673","1.215096","46.438588","157869","0.901618399","462","True"
"Pituitary tumor__enh_1957","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1957.png","Pituitary tumor__enh_1674","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1674.png","12","0.999898","0.873016","flip_h","False","False","0.999615378","0.865982","1.214815","46.440597","165940","0.938717949","239","True"
"Pituitary tumor__enh_1959","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1959.png","Pituitary tumor__enh_1707","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1707.png","6","0.999892","0.798077","flip_h","True","False","0.999597179","0.890263","1.23539","46.294724","169927","0.848099326","991","False"
"Pituitary tumor__enh_1965","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1965.png","Pituitary tumor__enh_1853","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1853.png","9","0.999882","0.678571","flip_h","False","False","0.999560373","0.881767","1.225772","46.362608","168826","0.693485523","1101","False"
"Pituitary tumor__enh_1968","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1968.png","Pituitary tumor__enh_1856","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1856.png","9","0.999912","0.815385","flip_h","False","False","0.999582703","0.894199","1.29129","45.910325","161352","0.833333333","682","False"
"Pituitary tumor__enh_1970","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1970.png","Pituitary tumor__enh_283","val","Pituitary tumor","original","Pituitary tumor/enh_283.png","11","0.968272","0.811594","flip_h","False","False","0.946928388","33.002014","41.093248","15.855394","260212","0.809480608","840","False"
"Pituitary tumor__enh_1979","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1979.png","Pituitary tumor__enh_1862","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1862.png","11","0.999901","0.672131","flip_h","False","False","0.99960435","0.852032","1.213142","46.452569","161913","0.644012127","1409","False"
"Pituitary tumor__enh_1986","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1986.png","Pituitary tumor__enh_1869","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1869.png","11","0.999856","0.896552","flip_h","False","False","0.999467023","0.808445","1.180681","46.688149","154899","0.902135712","362","True"
"Pituitary tumor__enh_1991","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1991.png","Pituitary tumor__enh_1748","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1748.png","7","0.999896","0.933333","flip_h","True","True","0.999590329","0.880043","1.227657","46.349264","167679","0.861755802","274","False"
"Pituitary tumor__enh_2000","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2000.png","Pituitary tumor__enh_1880","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1880.png","8","0.999919","0.952381","flip_h","True","True","0.999678641","0.838879","1.221728","46.391315","157162","0.927868045","293","True"
"Pituitary tumor__enh_2003","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2003.png","Pituitary tumor__enh_327","val","Pituitary tumor","original","Pituitary tumor/enh_327.png","12","0.979469","0.567568","flip_h","False","False","0.96317793","33.42469","41.988452","15.668206","260887","0.598256396","2811","False"
"Pituitary tumor__enh_2011","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2011.png","Pituitary tumor__enh_1893","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1893.png","4","0.999904","0.886364","flip_h","True","False","0.999642255","0.871544","1.210559","46.471081","168550","0.8509839","833","False"
"Pituitary tumor__enh_2015","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2015.png","Pituitary tumor__enh_1671","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1671.png","11","0.999917","0.95122","flip_h","False","True","0.999675752","0.83181","1.206174","46.502601","157169","0.942315137","149","True"
"Pituitary tumor__enh_2031","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2031.png","Pituitary tumor__enh_1761","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1761.png","5","0.999912","0.969388","flip_h","True","True","0.999670078","0.807655","1.17851","46.704139","154068","0.956507937","274","True"
"Pituitary tumor__enh_2040","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2040.png","Pituitary tumor__enh_1695","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1695.png","12","0.999899","0.855556","flip_h","False","False","0.999608241","0.892944","1.239177","46.268134","169534","0.889474609","629","False"
"Pituitary tumor__enh_2057","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2057.png","Pituitary tumor__enh_1712","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1712.png","9","0.999877","0.625","flip_h","False","False","0.999503793","0.883564","1.235313","46.295266","167436","0.721380031","533","False"
"Pituitary tumor__enh_2075","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2075.png","Pituitary tumor__enh_1730","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1730.png","8","0.99987","0.666667","flip_h","True","False","0.999496144","0.819511","1.190279","46.617831","156195","0.714532872","825","False"
"Pituitary tumor__enh_2078","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2078.png","Pituitary tumor__enh_1733","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1733.png","4","0.999907","0.733333","flip_h","True","False","0.999629812","0.833378","1.214902","46.439980","156471","0.853362734","133","False"
"Pituitary tumor__enh_2093","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2093.png","Pituitary tumor__enh_1670","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1670.png","8","0.999895","0.725","flip_h","True","False","0.999584806","0.820007","1.190404","46.616919","155695","0.750049281","1268","False"
"Pituitary tumor__enh_2094","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2094.png","Pituitary tumor__enh_1641","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1641.png","7","0.999914","0.659574","flip_h","True","False","0.999648728","0.840668","1.215883","46.432970","157580","0.596317763","1184","False"
"Pituitary tumor__enh_2115","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2115.png","Pituitary tumor__enh_1771","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1771.png","9","0.999925","0.786885","flip_h","False","False","0.999699273","0.8652","1.222255","46.387565","164348","0.851040822","551","False"
"Pituitary tumor__enh_2116","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2116.png","Pituitary tumor__enh_1772","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1772.png","11","0.999925","0.901639","flip_h","False","True","0.999686388","0.902203","1.250444","46.189519","170614","0.881360202","471","False"
"Pituitary tumor__enh_2118","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2118.png","Pituitary tumor__enh_1774","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1774.png","12","0.999913","0.405063","flip_h","False","False","0.999663178","0.875671","1.225343","46.365652","166482","0.407591415","2981","False"
"Pituitary tumor__enh_2119","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2119.png","Pituitary tumor__enh_1775","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1775.png","5","0.99991","0.846154","flip_h","True","False","0.999643916","0.87989","1.227032","46.353686","167922","0.834032145","950","False"
"Pituitary tumor__enh_2124","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2124.png","Pituitary tumor__enh_1781","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1781.png","9","0.999826","0.761905","flip_h","False","False","0.999445499","0.918068","1.263972","46.096053","171972","0.769470405","296","False"
"Pituitary tumor__enh_2130","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2130.png","Pituitary tumor__enh_1786","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1786.png","6","0.999926","0.875","flip_h","True","False","0.999687257","0.843605","1.228495","46.343333","157118","0.864833575","467","False"
"Pituitary tumor__enh_2133","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2133.png","Pituitary tumor__enh_1788","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1788.png","12","0.999909","0.8375","flip_h","False","False","0.999635161","0.901745","1.257978","46.137344","168879","0.857979798","703","False"
"Pituitary tumor__enh_2134","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2134.png","Pituitary tumor__enh_1790","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1790.png","12","0.999852","0.553846","flip_h","False","False","0.999453512","0.839825","1.190152","46.618754","161744","0.594997705","1765","False"
"Pituitary tumor__enh_2137","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2137.png","Pituitary tumor__enh_1214","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1214.png","6","0.999876","0.954545","flip_h","True","True","0.999556435","0.88649","1.234872","46.298362","168969","0.937530384","257","True"
"Pituitary tumor__enh_2138","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2138.png","Pituitary tumor__enh_2638","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2638.png","6","0.999881","0.915254","flip_h","True","True","0.999573706","0.887302","1.232731","46.313435","169150","0.898427086","381","False"
"Pituitary tumor__enh_2140","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2140.png","Pituitary tumor__enh_2640","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2640.png","9","0.999938","0.875","flip_h","False","False","0.999778758","0.835747","1.171748","46.754119","164447","0.945042493","194","True"
"Pituitary tumor__enh_2143","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2143.png","Pituitary tumor__enh_2642","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2642.png","8","0.999917","0.933333","flip_h","True","True","0.999733638","0.8013","1.128416","47.081418","160998","0.923653715","224","True"
