"first_sample_id","first_split","first_class","first_source","first_image_path","second_sample_id","second_split","second_class","second_source","second_image_path","hamming_distance","pixel_correlation","mask_iou","transform","strong","likely_duplicate"
"Pituitary tumor__enh_2140","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2140.png","Pituitary tumor__enh_2640","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2640.png","9","0.999938","0.875","flip_h","False","False"
"Pituitary tumor__enh_2143","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2143.png","Pituitary tumor__enh_2642","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2642.png","8","0.999917","0.933333","flip_h","True","True"
"Pituitary tumor__enh_2144","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2144.png","Pituitary tumor__enh_2643","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2643.png","8","0.999923","0.821429","flip_h","True","False"
"Pituitary tumor__enh_2153","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2153.png","Pituitary tumor__enh_2556","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2556.png","11","0.999895","0.875","flip_h","False","False"
"Pituitary tumor__enh_2166","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2166.png","Pituitary tumor__enh_2567","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2567.png","6","0.999839","0.965517","flip_h","True","True"
"Pituitary tumor__enh_2178","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2178.png","Pituitary tumor__enh_2576","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2576.png","3","0.99986","0.9","flip_h","True","True"
"Pituitary tumor__enh_2185","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2185.png","Pituitary tumor__enh_2581","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2581.png","9","0.999927","1","flip_h","False","True"
"Pituitary tumor__enh_2187","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2187.png","Pituitary tumor__enh_1196","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1196.png","7","0.999881","1","flip_h","True","True"
"Pituitary tumor__enh_2196","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2196.png","Pituitary tumor__enh_2590","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2590.png","4","0.999904","0.808824","flip_h","True","False"
"Pituitary tumor__enh_2198","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2198.png","Pituitary tumor__enh_2592","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2592.png","4","0.999912","0.882353","flip_h","True","False"
"Pituitary tumor__enh_2204","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2204.png","Pituitary tumor__enh_1202","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1202.png","9","0.999907","0.791667","flip_h","False","False"
"Pituitary tumor__enh_2205","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2205.png","Pituitary tumor__enh_2602","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2602.png","6","0.999878","0.857143","flip_h","True","False"
"Pituitary tumor__enh_2209","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2209.png","Pituitary tumor__enh_2606","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2606.png","5","0.999927","0.857143","flip_h","True","False"
"Pituitary tumor__enh_2215","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2215.png","Pituitary tumor__enh_1205","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1205.png","5","0.99976","0.923077","flip_h","True","True"
"Pituitary tumor__enh_2222","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2222.png","Pituitary tumor__enh_2618","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2618.png","11","0.999926","0.842105","flip_h","False","False"
"Pituitary tumor__enh_2225","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2225.png","Pituitary tumor__enh_2620","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2620.png","6","0.999919","0.875","flip_h","True","False"
"Pituitary tumor__enh_2226","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2226.png","Pituitary tumor__enh_2621","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2621.png","11","0.999912","0.711111","flip_h","False","False"
"Pituitary tumor__enh_2230","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2230.png","Pituitary tumor__enh_2625","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2625.png","11","0.999928","0.971429","flip_h","False","True"
"Pituitary tumor__enh_2234","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2234.png","Pituitary tumor__enh_2628","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2628.png","11","0.999942","0.829268","flip_h","False","False"
"Pituitary tumor__enh_2244","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2244.png","Pituitary tumor__enh_2635","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2635.png","11","0.999889","0.7","flip_h","False","False"
"Pituitary tumor__enh_2245","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2245.png","Pituitary tumor__enh_2636","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2636.png","9","0.999888","0.934426","flip_h","False","True"
"Pituitary tumor__enh_2250","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2250.png","Pituitary tumor__enh_2496","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2496.png","4","0.99991","0.828571","flip_h","True","False"
"Pituitary tumor__enh_2253","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2253.png","Pituitary tumor__enh_2498","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2498.png","8","0.999881","0.954545","flip_h","True","True"
"Pituitary tumor__enh_2255","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2255.png","Pituitary tumor__enh_1168","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1168.png","1","0.999876","0.891892","flip_h","True","False"
"Pituitary tumor__enh_2262","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2262.png","Pituitary tumor__enh_2505","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2505.png","11","0.999867","0.857143","flip_h","False","False"
"Pituitary tumor__enh_2263","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2263.png","Pituitary tumor__enh_1170","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1170.png","9","0.999868","0.923077","flip_h","False","True"
"Pituitary tumor__enh_2264","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2264.png","Pituitary tumor__enh_2506","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2506.png","7","0.999872","0.454545","flip_h","True","False"
"Pituitary tumor__enh_2280","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2280.png","Pituitary tumor__enh_2520","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2520.png","5","0.999803","0.8","flip_h","True","False"
"Pituitary tumor__enh_2281","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2281.png","Pituitary tumor__enh_1175","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1175.png","5","0.999915","0.619048","flip_h","True","False"
"Pituitary tumor__enh_2285","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2285.png","Pituitary tumor__enh_1176","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1176.png","4","0.999895","0.924528","flip_h","True","True"
"Pituitary tumor__enh_2288","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2288.png","Pituitary tumor__enh_2526","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2526.png","10","0.999825","0.814815","flip_h","False","False"
"Pituitary tumor__enh_2304","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2304.png","Pituitary tumor__enh_1181","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1181.png","8","0.999867","0.857143","flip_h","True","False"
"Pituitary tumor__enh_2306","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2306.png","Pituitary tumor__enh_2541","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2541.png","10","0.999921","0.878788","flip_h","False","False"
"Pituitary tumor__enh_2307","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2307.png","Pituitary tumor__enh_1182","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1182.png","11","0.999915","0.941176","flip_h","False","True"
"Pituitary tumor__enh_2311","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2311.png","Pituitary tumor__enh_1183","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1183.png","5","0.99989","0.630769","flip_h","True","False"
"Pituitary tumor__enh_2315","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2315.png","Pituitary tumor__enh_1184","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1184.png","6","0.999906","0.8","flip_h","True","False"
"Pituitary tumor__enh_2318","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2318.png","Pituitary tumor__enh_2551","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2551.png","8","0.999896","0.9375","flip_h","True","True"
"Pituitary tumor__enh_2325","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2325.png","Pituitary tumor__enh_2419","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2419.png","10","0.999904","0.906667","flip_h","False","True"
"Pituitary tumor__enh_2327","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2327.png","Pituitary tumor__enh_2420","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2420.png","8","0.999916","0.912088","flip_h","True","True"
"Pituitary tumor__enh_2329","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2329.png","Pituitary tumor__enh_2422","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2422.png","6","0.999904","0.790323","flip_h","True","False"
"Pituitary tumor__enh_2335","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2335.png","Pituitary tumor__enh_2430","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2430.png","2","0.99989","0.842105","flip_h","True","False"
"Pituitary tumor__enh_2337","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2337.png","Pituitary tumor__enh_1144","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1144.png","8","0.999893","0.526316","flip_h","True","False"
"Pituitary tumor__enh_2338","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2338.png","Pituitary tumor__enh_2432","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2432.png","6","0.999892","0.521739","flip_h","True","False"
"Pituitary tumor__enh_2343","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2343.png","Pituitary tumor__enh_2436","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2436.png","5","0.999805","0.818182","flip_h","True","False"
"Pituitary tumor__enh_2351","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2351.png","Pituitary tumor__enh_9","val","Pituitary tumor","original","Pituitary tumor/enh_9.png","12","0.964191","0.857143","identity","False","False"
"Pituitary tumor__enh_2352","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2352.png","Pituitary tumor__enh_2444","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2444.png","7","0.999814","0.8","flip_h","True","False"
"Pituitary tumor__enh_2358","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2358.png","Pituitary tumor__enh_1150","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1150.png","5","0.999867","0.894737","flip_h","True","False"
"Pituitary tumor__enh_2365","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2365.png","Pituitary tumor__enh_2458","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2458.png","6","0.999882","0.846154","flip_h","True","False"
"Pituitary tumor__enh_2368","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2368.png","Pituitary tumor__enh_2460","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2460.png","5","0.999852","0.964286","flip_h","True","True"
"Pituitary tumor__enh_2371","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2371.png","Pituitary tumor__enh_2462","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2462.png","10","0.999908","0.944444","flip_h","False","True"
"Pituitary tumor__enh_2373","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2373.png","Pituitary tumor__enh_2464","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2464.png","12","0.999841","0.882353","flip_h","False","False"
"Pituitary tumor__enh_2381","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2381.png","Pituitary tumor__enh_2470","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2470.png","8","0.999885","0.88","flip_h","True","False"
"Pituitary tumor__enh_2387","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2387.png","Pituitary tumor__enh_2479","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2479.png","9","0.999901","0.923077","flip_h","False","True"
"Pituitary tumor__enh_2397","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2397.png","Pituitary tumor__enh_2490","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2490.png","11","0.9999","0.593407","flip_h","False","False"
"Pituitary tumor__enh_2408","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2408.png","Pituitary tumor__enh_2400","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2400.png","9","0.999848","0.918919","flip_h","False","True"
"Pituitary tumor__enh_2411","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2411.png","Pituitary tumor__enh_2319","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2319.png","4","0.999864","0.943662","flip_h","True","True"
"Pituitary tumor__enh_2412","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2412.png","Pituitary tumor__enh_2320","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2320.png","5","0.999874","0.894737","flip_h","True","False"
"Pituitary tumor__enh_2415","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2415.png","Pituitary tumor__enh_2323","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2323.png","8","0.999828","0.97561","flip_h","True","True"
"Pituitary tumor__enh_2425","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2425.png","Pituitary tumor__enh_2332","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2332.png","9","0.999867","0.912281","flip_h","False","True"
"Pituitary tumor__enh_2429","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2429.png","Pituitary tumor__enh_2334","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2334.png","6","0.999895","0.666667","flip_h","True","False"
"Pituitary tumor__enh_2435","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2435.png","Pituitary tumor__enh_2342","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2342.png","2","0.999822","0.75","flip_h","True","False"
"Pituitary tumor__enh_2454","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2454.png","Pituitary tumor__enh_2363","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2363.png","9","0.999898","0.625","flip_h","False","False"
"Pituitary tumor__enh_2472","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2472.png","Pituitary tumor__enh_2404","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2404.png","6","0.999906","0.952381","flip_h","True","True"
"Pituitary tumor__enh_2473","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2473.png","Pituitary tumor__enh_1130","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1130.png","1","0.99991","0.727273","flip_h","True","False"
"Pituitary tumor__enh_2474","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2474.png","Pituitary tumor__enh_2386","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2386.png","5","0.999916","0.826087","flip_h","True","False"
"Pituitary tumor__enh_2484","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2484.png","Pituitary tumor__enh_2392","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2392.png","7","0.999884","0.674419","flip_h","True","False"
"Pituitary tumor__enh_2488","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2488.png","Pituitary tumor__enh_2395","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2395.png","6","0.999899","0.862069","flip_h","True","False"
"Pituitary tumor__enh_2494","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2494.png","Pituitary tumor__enh_2248","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2248.png","6","0.999855","0.85","flip_h","True","False"
"Pituitary tumor__enh_2513","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2513.png","Pituitary tumor__enh_2273","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2273.png","8","0.999857","0.925926","flip_h","True","True"
"Pituitary tumor__enh_2514","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2514.png","Pituitary tumor__enh_2274","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2274.png","8","0.999855","0.964286","flip_h","True","True"
"Pituitary tumor__enh_2527","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2527.png","Pituitary tumor__enh_2290","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2290.png","6","0.999785","0.928571","flip_h","True","True"
"Pituitary tumor__enh_2535","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2535.png","Pituitary tumor__enh_2299","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2299.png","5","0.999889","0.95","flip_h","True","True"
"Pituitary tumor__enh_2542","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2542.png","Pituitary tumor__enh_2308","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2308.png","4","0.999912","0.902439","flip_h","True","True"
"Pituitary tumor__enh_2545","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2545.png","Pituitary tumor__enh_2312","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2312.png","6","0.99987","0.888889","flip_h","True","False"
"Pituitary tumor__enh_2546","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2546.png","Pituitary tumor__enh_2313","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2313.png","9","0.999879","0.792208","flip_h","False","False"
"Pituitary tumor__enh_2547","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2547.png","Pituitary tumor__enh_2314","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2314.png","12","0.99988","0.739726","flip_h","False","False"
"Pituitary tumor__enh_2560","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2560.png","Pituitary tumor__enh_2158","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2158.png","5","0.999919","0.933333","flip_h","True","True"
"Pituitary tumor__enh_2561","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2561.png","Pituitary tumor__enh_2159","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2159.png","6","0.999924","0.920904","flip_h","True","True"
"Pituitary tumor__enh_2564","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2564.png","Pituitary tumor__enh_2162","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2162.png","7","0.999839","0.910256","flip_h","True","True"
"Pituitary tumor__enh_2568","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2568.png","Pituitary tumor__enh_2167","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2167.png","5","0.999841","0.837209","flip_h","True","False"
"Pituitary tumor__enh_2571","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2571.png","Pituitary tumor__enh_2171","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2171.png","10","0.999887","0.606061","flip_h","False","False"
"Pituitary tumor__enh_2577","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2577.png","Pituitary tumor__enh_2179","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2179.png","7","0.999821","0.684211","flip_h","True","False"
"Pituitary tumor__enh_2579","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2579.png","Pituitary tumor__enh_2182","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2182.png","6","0.999907","1","flip_h","True","True"
"Pituitary tumor__enh_2580","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2580.png","Pituitary tumor__enh_2183","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2183.png","12","0.99991","0.9","flip_h","False","True"
"Pituitary tumor__enh_2586","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2586.png","Pituitary tumor__enh_2190","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2190.png","6","0.999854","0.785714","flip_h","True","False"
"Pituitary tumor__enh_2587","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2587.png","Pituitary tumor__enh_2192","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2192.png","9","0.999865","0.380952","flip_h","False","False"
"Pituitary tumor__enh_2597","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2597.png","Pituitary tumor__enh_2200","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2200.png","7","0.999937","0.733333","flip_h","True","False"
"Pituitary tumor__enh_2605","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2605.png","Pituitary tumor__enh_2208","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2208.png","9","0.999935","0.727273","flip_h","False","False"
"Pituitary tumor__enh_2609","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2609.png","Pituitary tumor__enh_2213","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2213.png","9","0.999889","0.580645","flip_h","False","False"
"Pituitary tumor__enh_2610","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2610.png","Pituitary tumor__enh_2214","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2214.png","5","0.999881","0.942857","flip_h","True","True"
"Pituitary tumor__enh_2611","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2611.png","Pituitary tumor__enh_2216","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2216.png","6","0.99981","0.911765","flip_h","True","True"
"Pituitary tumor__enh_2624","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2624.png","Pituitary tumor__enh_2229","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2229.png","9","0.999924","0.84375","flip_h","False","False"
"Pituitary tumor__enh_2634","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2634.png","Pituitary tumor__enh_2242","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2242.png","8","0.999922","0.927083","flip_h","True","True"
"Pituitary tumor__enh_2637","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2637.png","Pituitary tumor__enh_688","val","Pituitary tumor","original","Pituitary tumor/enh_688.png","12","0.955752","0.846154","flip_h","False","False"
"Pituitary tumor__enh_2637","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2637.png","Pituitary tumor__enh_2136","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2136.png","10","0.999888","0.909091","flip_h","False","True"
"Glioma__enh_817","val","Glioma","brisc2025","Glioma/enh_817.png","Glioma__enh_866","test","Glioma","brisc2025","Glioma/enh_866.png","12","0.999917","0.926829","flip_h","False","True"
"Glioma__enh_1517","val","Glioma","brisc2025","Glioma/enh_1517.png","Glioma__enh_1190","test","Glioma","brisc2025","Glioma/enh_1190.png","12","0.999865","0.817391","flip_h","False","False"
"Meningioma__enh_288","val","Meningioma","original","Meningioma/enh_288.png","Glioma__enh_675","test","Glioma","brisc2025","Glioma/enh_675.png","12","0.981226","0.287356","flip_h","False","False"
"Meningioma__enh_821","val","Meningioma","brisc2025","Meningioma/enh_821.png","Meningioma__enh_1211","test","Meningioma","brisc2025","Meningioma/enh_1211.png","11","0.999943","0.892308","flip_h","False","False"
"Meningioma__enh_872","val","Meningioma","brisc2025","Meningioma/enh_872.png","Pituitary tumor__enh_1043","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1043.png","11","0.999945","0.902439","flip_h","False","True"
"Meningioma__enh_886","val","Meningioma","brisc2025","Meningioma/enh_886.png","Meningioma__enh_1483","test","Meningioma","brisc2025","Meningioma/enh_1483.png","7","0.99995","0.931034","flip_h","True","True"
"Meningioma__enh_903","val","Meningioma","brisc2025","Meningioma/enh_903.png","Meningioma__enh_1549","test","Meningioma","brisc2025","Meningioma/enh_1549.png","10","0.999923","0.925373","flip_h","False","True"
"Meningioma__enh_1018","val","Meningioma","brisc2025","Meningioma/enh_1018.png","Meningioma__enh_1279","test","Meningioma","brisc2025","Meningioma/enh_1279.png","12","0.999938","0.92","flip_h","False","True"
"Meningioma__enh_1030","val","Meningioma","brisc2025","Meningioma/enh_1030.png","Meningioma__enh_1357","test","Meningioma","brisc2025","Meningioma/enh_1357.png","10","0.999928","0.862903","flip_h","False","False"
"Meningioma__enh_1217","val","Meningioma","brisc2025","Meningioma/enh_1217.png","Meningioma__enh_823","test","Meningioma","brisc2025","Meningioma/enh_823.png","12","0.999951","0.8125","flip_h","False","False"
"Meningioma__enh_1440","val","Meningioma","brisc2025","Meningioma/enh_1440.png","Meningioma__enh_1666","test","Meningioma","brisc2025","Meningioma/enh_1666.png","9","0.999912","0.861111","flip_h","False","False"
"Meningioma__enh_1449","val","Meningioma","brisc2025","Meningioma/enh_1449.png","Meningioma__enh_1674","test","Meningioma","brisc2025","Meningioma/enh_1674.png","10","0.999925","0.885714","flip_h","False","False"
"Meningioma__enh_1451","val","Meningioma","brisc2025","Meningioma/enh_1451.png","Meningioma__enh_1676","test","Meningioma","brisc2025","Meningioma/enh_1676.png","8","0.999838","0.842105","flip_h","True","False"
"Meningioma__enh_1523","val","Meningioma","brisc2025","Meningioma/enh_1523.png","Meningioma__enh_896","test","Meningioma","brisc2025","Meningioma/enh_896.png","12","0.999942","0.961538","flip_h","False","True"
"Meningioma__enh_1608","val","Meningioma","brisc2025","Meningioma/enh_1608.png","Meningioma__enh_1813","test","Meningioma","brisc2025","Meningioma/enh_1813.png","7","0.99993","0.878049","flip_h","True","False"
"Meningioma__enh_1697","val","Meningioma","brisc2025","Meningioma/enh_1697.png","Meningioma__enh_1476","test","Meningioma","brisc2025","Meningioma/enh_1476.png","10","0.999936","0.911765","flip_h","False","True"
"Meningioma__enh_1769","val","Meningioma","brisc2025","Meningioma/enh_1769.png","Meningioma__enh_1564","test","Meningioma","brisc2025","Meningioma/enh_1564.png","10","0.999935","0.734513","flip_h","False","False"
"Meningioma__enh_1786","val","Meningioma","brisc2025","Meningioma/enh_1786.png","Meningioma__enh_1600","test","Meningioma","brisc2025","Meningioma/enh_1600.png","11","0.999929","0.7","flip_h","False","False"
"Meningioma__enh_1933","val","Meningioma","brisc2025","Meningioma/enh_1933.png","Meningioma__enh_2139","test","Meningioma","brisc2025","Meningioma/enh_2139.png","4","0.999891","0.926829","flip_h","True","True"
"Pituitary tumor__enh_484","val","Pituitary tumor","original","Pituitary tumor/enh_484.png","Pituitary tumor__enh_2499","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2499.png","10","0.95795","0.880952","flip_h","False","False"
"Pituitary tumor__enh_506","val","Pituitary tumor","original","Pituitary tumor/enh_506.png","Pituitary tumor__enh_2274","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2274.png","11","0.964024","0.888889","identity","False","False"
"Pituitary tumor__enh_1087","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1087.png","Pituitary tumor__enh_1885","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1885.png","3","0.999868","0","flip_h","True","False"
"Pituitary tumor__enh_1088","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1088.png","Pituitary tumor__enh_1889","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1889.png","9","0.999935","0.574257","flip_h","False","False"
