"sample_id","tumor_type","source_dataset","original_split","split","group_id","image_path","mask_path","image_pixel_sha256","mask_pixel_sha256","image_distinct_values","image_min","image_max","image_mean","image_stddev","mask_distinct_values","mask_binary","foreground_pixels","foreground_fraction","mask_min_x","mask_min_y","mask_max_x","mask_max_y","actual_image_sha256","actual_mask_sha256"
"Pituitary tumor__enh_863","Pituitary tumor","original","train","test","similarity_4925","Pituitary tumor/enh_863.png","Pituitary tumor/enh_863_mask.png","67164cb68596b1ef8fdd673a4601b92040558a6ae5de8f8fc5a5da1b601c3750","afe4a5941e7560dd04c02ed8676a459e8b8e64182e6d2761ebc48fb9348fe9d7","254","1","255","69.012459","55.12342","2","True","1831","0.00698471069335938","227","240","274","288","c0b91812b3090bde3080924e7f8ba6565e7eea417e020b379f9829c4573f2436","140e4353f16f46c6f74a196a0474277c7ef3b86e34c98af2531577a1de638621"
"Pituitary tumor__enh_868","Pituitary tumor","original","train","test","similarity_4930","Pituitary tumor/enh_868.png","Pituitary tumor/enh_868_mask.png","1f756f294fc4aef53c8b9b257183f92d40db7ef3932402d002ebdca2be2d5000","9a972d0afbf0bd6d46fb721fadbc615efa120fd2b7d4dc4ed426364ddc9e73c4","254","1","255","43.299603","54.227373","2","True","4514","0.0172195434570313","186","175","265","259","07d18995e23d4434f31349edbe47300e58747469580bcafa89a2e713beb8a36b","12797985f122a94559bedf71db21ef5509ed2d0d08ff70d137ad84e08effd72b"
"Pituitary tumor__enh_869","Pituitary tumor","original","train","test","similarity_4931","Pituitary tumor/enh_869.png","Pituitary tumor/enh_869_mask.png","c7697620c1a4bcc4acbe2000e14ac22b697fc78fd2c78551c67731e8b57e3cb0","44b7f3581fd58fe7f173fa7357be1a09ea5910f174a20c9b8932008181b910dd","255","1","255","76.015793","62.239265","2","True","2548","0.0097198486328125","219","252","281","302","07576474c693f589020579c73953702ae6f0be3ea4d880ad07eb7b3e5bd052de","5b47e27b2cefea92fc50c76ad1865f22f703cefc391c0df7363e2403849e3259"
"Pituitary tumor__enh_876","Pituitary tumor","original","train","test","similarity_4938","Pituitary tumor/enh_876.png","Pituitary tumor/enh_876_mask.png","c9b6cbc701d1b74664d7a8dd1aa32d94f56e67bd2f45dae3421f0ef02b8ce025","bd8b4f534a6dde3efa9672e33edadd60ed22d258c627c1b0b22ad9c148431657","256","0","255","87.754063","53.835822","2","True","1204","0.0045928955078125","178","290","223","322","e5540d99477c9ab0be1fd7bf44cf32ae6b54b697a16663a2602ab6083a52040f","f11f9cae00c2f8a946cd8d42ad70649ac5e0522166dd833868d0451e02e5b12a"
"Pituitary tumor__enh_877","Pituitary tumor","original","train","test","similarity_4939","Pituitary tumor/enh_877.png","Pituitary tumor/enh_877_mask.png","f5feb0e5620a4904ae5e697536f5fd266a79a7b59331e5fd6f8c0cd35b5d3741","040c60af387839c9ebea9aca69688dff2a94f688948343481e870b356741498c","255","1","255","83.173988","52.162193","2","True","1073","0.00409317016601563","181","288","222","320","9ef0b5eff4327bb298b887c70cbdb900965fa2cb5f75e2d3400c8fbb8af65780","82d40047c2043197d2ce58d412b46c0c17706d8ba1cf3438578b42d69fd4394f"
"Pituitary tumor__enh_880","Pituitary tumor","original","train","test","similarity_4942","Pituitary tumor/enh_880.png","Pituitary tumor/enh_880_mask.png","65653c878dfb01c418277be65f43c7eada9a1bca51281910883a84c06c215dd6","07bd574f5a2a1f114e82624b1e7ab37a6d7fb051183e7ab662cf2f4317f7a4ac","256","0","255","86.489098","55.486322","2","True","4301","0.0164070129394531","182","215","238","304","54b29ccebaae7c448ba07059deff3bcea0af6e81bf61f2553b411f34b9c9f9d0","353379826c810a5284721397357b7969a3a799e0446c903a9a21c382b24098da"
"Pituitary tumor__enh_881","Pituitary tumor","original","train","test","similarity_4943","Pituitary tumor/enh_881.png","Pituitary tumor/enh_881_mask.png","8b59b6af65762032103efcbeaebc12323b119765c9dd21565155937ba1bc6e29","b7d5210f61be67f95c07a4c6fb30d81d3f106a45a304047f871efdd6d56676eb","256","0","255","84.938217","55.969379","2","True","5152","0.0196533203125","177","212","244","303","4c69aea7869cde892ab88af8bb7e1827bd7db100c464a33cb725aa928d307bf0","3ae7d804266a909f38ecee30e13bedfb826660d983d6ecf0f2be368c429194be"
"Pituitary tumor__enh_886","Pituitary tumor","original","train","test","similarity_4948","Pituitary tumor/enh_886.png","Pituitary tumor/enh_886_mask.png","b9e474f155f9422c0d3e290dee47030424cf5fe36631097e5fe3c0d6a65468c5","08192f5bcfe50092bff3728d9d9eec9ad641c8942a14cf549b5d89a39631b231","255","1","255","87.074108","55.372996","2","True","891","0.00339889526367188","190","256","234","284","2b7c753dadd004feb5dd4b54ad0532c8919f5459839d689959ff13348e78afd0","81adef3cb4ce3e50210e2fbd5a6717413d647e7481b60b3917d97c05d3943b2d"
"Pituitary tumor__enh_889","Pituitary tumor","original","val","test","similarity_4951","Pituitary tumor/enh_889.png","Pituitary tumor/enh_889_mask.png","2ec4e130c1db0d9cd2e7884b25be7e46193b1ecad6359657681ee6f33aee19c1","28a467f677e1595b29953828bb97ef4d2608ad0caa7020607e868862e6521405","255","1","255","82.951626","55.093529","2","True","2504","0.009552001953125","184","224","233","289","56939bceee4afcef81883d9ee06c7cf45861e13fa6955217d26971db8a02ab59","e043f8ef9d274dc14cff6ab44336915d466cdd3b03aac3b6a14fa6340a2374f3"
"Pituitary tumor__enh_899","Pituitary tumor","original","test","test","similarity_4961","Pituitary tumor/enh_899.png","Pituitary tumor/enh_899_mask.png","82633369d2fadcb2e0e8e59ea83c1cbbc439249c6cc7fa75ae77499a6d2f3902","59688182059f57bd88e9d1ea195f11eb1bc1e2207afd838b9c45aa79ecfc7afc","255","1","255","82.033218","59.771268","2","True","4264","0.016265869140625","179","250","236","333","fa92af35aa6523cac406fbe8c7afbe1f86dea75750d0a573f72830d4e3f33570","1cc9012f59fa2e4fb2128063ac6dd8ebe85d8ff7ed43b596b9f1674fb03bf8f9"
"Pituitary tumor__enh_908","Pituitary tumor","original","test","test","similarity_4970","Pituitary tumor/enh_908.png","Pituitary tumor/enh_908_mask.png","1358f54697a2ca4e685c1216e1a5c462698b82846e9a4076de566d4727f44c16","85be34193ac906b5b3577e62362686f8ab414812375e9684bc15791e42127413","255","1","255","82.578316","54.47627","2","True","1699","0.00648117065429688","188","257","231","302","e614440d82f3451a0821734149fa52669acdfe590f323b2bc2ffe7105427d747","31b3948bd12bb8b6c5ac2bb1b1fd8e517f3e7f3d5e46caf24574da7a16031cae"
"Pituitary tumor__enh_915","Pituitary tumor","original","val","test","similarity_4977","Pituitary tumor/enh_915.png","Pituitary tumor/enh_915_mask.png","27acd28a48e6e3cbbb959690c697655b82cedab96981fcfce6ca8eaa874bbb85","e513f6f7ed036f20fd9785496a2147016a19ef87797ebd0879d45d1944aa085a","255","1","255","83.892204","58.767387","2","True","1186","0.00452423095703125","214","234","248","276","f8426331703ddc2d3f879b12025a66f275bbe34b13d2f6cecefd1d69f5fdab4f","96583032f1f5fdf54fc5d592b3a8f42333be41350f4eac3dea6d46f551f50db0"
"Pituitary tumor__enh_923","Pituitary tumor","brisc2025","test","test","similarity_4985","Pituitary tumor/enh_923.png","Pituitary tumor/enh_923_mask.png","7453e31c2863102e6de63834e79bbf6a927d5fd6170ee2b95337ed53f91c1d80","06b68b0d14e6c8c3fdda678b28fac2054a09eab984d21253f0bd5a10e0c6363b","202","0","255","29.040977","30.804798","2","True","1681","0.00641250610351563","221","194","270","236","5bf35363fee45a3773178188e0c914faee0692b4366bb07a1bc1758b4124c551","246b9a5df01426c3b6e4f0557bc56cc1a23dee140079d4bc5a8fafd399f0cbb0"
"Pituitary tumor__enh_926","Pituitary tumor","brisc2025","test","test","similarity_4988","Pituitary tumor/enh_926.png","Pituitary tumor/enh_926_mask.png","2c9b6e53a2e20a103cb01b894b2a4a827d2b4923d1c8626a2aaa3c72edea70af","6d8f13ce9fbe3836e59339db06e7b98fcf5574d6373ac8a98cc510a528da57e3","227","0","255","30.366138","37.004464","2","True","1295","0.00494003295898438","218","190","265","227","ac26152d7f1397f3d72ba3e2b21df049f3df93bba356ab1e37b7bfa8898e1cce","a03302235f1c70114353068d17a119f13e28270daf895e47736a7394c8b10a25"
"Pituitary tumor__enh_936","Pituitary tumor","brisc2025","test","test","similarity_4998","Pituitary tumor/enh_936.png","Pituitary tumor/enh_936_mask.png","bc7dd54557936f8494ecd320b275d9ac62fda07dc2fed26a6832c7fce825cb7a","5318132f2bf9fcd2f283ba7c49a263a0da68d82da94c08df6cc428dce32b42b0","248","0","255","39.361671","44.709301","2","True","454","0.00173187255859375","241","215","272","237","3d81fc164dc27d225b85a9d98b6bac09d82bad027de4c85e14a979ca56cda369","92cfbbd887d33562292a82e74cc51b45c436d8863b716c7c39bb6a1983f8bba4"
"Pituitary tumor__enh_941","Pituitary tumor","brisc2025","test","test","similarity_5003","Pituitary tumor/enh_941.png","Pituitary tumor/enh_941_mask.png","7e8414f3c781597e30485045b165d1ab4330403bfb33c6172996fa616b0a6553","a44447817d0e006b263f343100a46ce2cc3726d0ebb31fa6f7c2cade3df6022a","253","0","255","41.339985","45.568638","2","True","1156","0.0044097900390625","225","182","271","218","91bc36cc6143b2182539c17457e578f56f1a8278d8577a39723ccee0078d632c","3de6b908864694a0849ddd5d9bdf4b76053e9e4dd711ccd1f18d2d10ced59e9a"
"Pituitary tumor__enh_965","Pituitary tumor","brisc2025","test","test","similarity_5027","Pituitary tumor/enh_965.png","Pituitary tumor/enh_965_mask.png","b8b1f31aafe24e01341749f0c49876eb8cf912a0374c03d99e6f1a663783bec6","3cc812263020f84c4f86cca854c004f395cd9e273bb94231048c247b57c56e17","238","0","254","45.546509","42.210906","2","True","2120","0.008087158203125","240","198","302","247","a8dbb5b8621d26a82d9b0238afdeaa6f18538727f4d4c179bd8763cdf7570793","8adc6b29692437c7919107a46bcef6816b9650bb904c10b93368767171cb0508"
"Pituitary tumor__enh_982","Pituitary tumor","brisc2025","test","test","similarity_5044","Pituitary tumor/enh_982.png","Pituitary tumor/enh_982_mask.png","5120ff3473d6df52e0de7b6fd9a71c988be546ebc7baa83bdab28d99a703ffcc","f5c2617335150f6581c0076c6e3504077ac3f95b7d001f7f70859668eb1b3671","239","0","254","45.103157","42.169591","2","True","2021","0.00770950317382813","208","197","273","246","0fe20b11f8cd78a5320ddc671896c7c93ab820db14629796e44d0ce3afdb08e3","15b0322886b72245201af9bc53a18723264180746d94cc7b4f3073d671efd6a7"
"Pituitary tumor__enh_988","Pituitary tumor","brisc2025","test","test","similarity_5050","Pituitary tumor/enh_988.png","Pituitary tumor/enh_988_mask.png","058e671b77f7f585759843aaa63247931b1eb0d53f519fbde891d6db04c932de","e8d1296ffcccc9508477a075f26193f6b113e9ed8fd8ef7db3f2084ed96e12d1","237","0","255","37.304482","35.31185","2","True","704","0.002685546875","239","207","270","238","b4db9327093cee07a151099f0a8c94ebc66fa30e6c4903e78b001d767066f19a","a81fc763b2f1db7002db50f203b58bef919f4bacf010c2f83b7ce9a51ed1640c"
"Pituitary tumor__enh_1004","Pituitary tumor","brisc2025","test","test","similarity_5066","Pituitary tumor/enh_1004.png","Pituitary tumor/enh_1004_mask.png","6c08a49730265e0e930a074722743015b713129134d20f7dbf23f48629ca887a","41965bf5be6638cf83a75222c39bf63d352345efb1da5606ca903de3c654d68c","253","0","255","40.904682","46.046149","2","True","1888","0.0072021484375","232","173","285","222","3502e57cc0c6be18bec00e5afc0dddd8bccb15c3290b99b9a17f3ecf322a52ff","b2bb9e13258a2cab8d0ecab6a83a1c45a7f19bf8e99f76ad28b034119748c5e6"
"Pituitary tumor__enh_1006","Pituitary tumor","brisc2025","test","test","similarity_5068","Pituitary tumor/enh_1006.png","Pituitary tumor/enh_1006_mask.png","c6d29d7707a1d5120fc5ad0d3171b491c9b216921d4d3f50fc1e28820ab2550f","fe7003fc20f370619a78e6e218b99905231305ad0b056ed5d67a7cdc829b379c","253","0","255","38.88422","47.13449","2","True","785","0.00299453735351563","243","193","272","225","e0a72c2b1ff7d935444005afd74e57fca5413baa0d01931b36ca56ef5974c818","7c3fa00469990ce896cc106175be0e209a85a1b087da0301cc487345a761ad8b"
"Pituitary tumor__enh_1011","Pituitary tumor","brisc2025","test","test","similarity_5073","Pituitary tumor/enh_1011.png","Pituitary tumor/enh_1011_mask.png","ae3c17ca509caaad3e51660125c865f85e6ddf1e232362f86f6f9abc1dfdfba4","fbe6ee23453f0d022d4e06031730bb3e46dca8d6612a1e219dfe2cd78311c0bb","245","0","255","46.599384","47.624591","2","True","1022","0.00389862060546875","265","192","301","226","8066cd1105cfbcb1c6894fce49d215c2a91c73a2e5b42fd6edafba4a8506de5a","e10d883b02c6f5b88777076b958f421964bb359115af37a80b34afa6d6d70355"
"Pituitary tumor__enh_1016","Pituitary tumor","brisc2025","test","test","similarity_5078","Pituitary tumor/enh_1016.png","Pituitary tumor/enh_1016_mask.png","5d760dc834f5a9d57e1ac181a82d41e734061ccb602ce8c787a4f47d0a7e329e","8d4115a27be53262db1a9f2cd0b34929a5263a3de70ecc0385b811ef4c2b5cd2","252","0","252","49.031116","50.880993","2","True","7194","0.0274429321289063","199","156","294","256","d9711f99e9a6a788e6f48db967f95bb8c08eac46b1d8b356f87f8d7fd5e6f5c3","6a7cf575df883420ab8aafa09104a71926eec5dab2b561a3255d5acecfba9471"
"Pituitary tumor__enh_1031","Pituitary tumor","brisc2025","test","test","similarity_5093","Pituitary tumor/enh_1031.png","Pituitary tumor/enh_1031_mask.png","2581a67a31633cb82fda74191eb9f9ab112bf0fcf1f68da8a968190772b16999","cd1bf1230a480818f531f23b3bcea23cca9c73a1280c0086ae1fc7b089bb5181","251","0","255","38.422348","43.968231","2","True","1678","0.00640106201171875","237","188","284","235","1c4a0a6c777ff2d078ced3aef7fd4ed4c4190a2c75cbf039bdd13f9ce1f52bc3","bb6764205a44407cff6866d800b4530db3925d749c3467e422096fac163f38af"
"Pituitary tumor__enh_1039","Pituitary tumor","brisc2025","test","test","similarity_5101","Pituitary tumor/enh_1039.png","Pituitary tumor/enh_1039_mask.png","266e75039f41dc7d09cf296620d43dd7ef8a1a929bbf47af9a1e0881a573228e","b53e0d7bf3831eee4afa5e14d46bd584971a5e85936bed65abfe3b74fe95669b","246","0","255","51.876911","47.779887","2","True","2760","0.010528564453125","235","185","291","247","6a73772737e2aa2fba72dcb2fd40b1c96d9b0f2247815d0abe29a3f9b80bae43","aad924885ed8434165eb24f81b9c8f4c169958c582efa3c4f3c09addb5de91b3"
"Pituitary tumor__enh_1043","Pituitary tumor","brisc2025","test","test","similarity_5105","Pituitary tumor/enh_1043.png","Pituitary tumor/enh_1043_mask.png","e71ea6dfc2ae00d0d0a9bca5ef7ba1050906d119c1064de50c3bc592e4eb2154","2732dd589542cae888efbd0d090def5cda890fc11dd4fa6a901fea6012ceb7f8","253","0","255","45.484921","50.996201","2","True","2484","0.0094757080078125","227","214","286","278","9a0c06dc7664e9847b9e7fbad5160ef2ecc00c9b9cdbb7cb4ef6d3579ad82d9b","acd0ce949315da33fe490d99ccff5765b10ace600d04b0a80e01226aa997603b"
"Pituitary tumor__enh_1054","Pituitary tumor","brisc2025","test","test","similarity_5116","Pituitary tumor/enh_1054.png","Pituitary tumor/enh_1054_mask.png","3bd4b6c3306af778f31bf3dd008047a0f48a59391e4d118a6af51f6d7ca7765e","25328a11067395833d16c7efcc80bb02ebcfdef29296aa297d7d4f4fa27a2a49","254","0","255","54.992702","44.943949","2","True","2107","0.00803756713867188","220","278","278","327","2d03a7a1d0d77da23f54db589e01b8ce354f87e139619195fd9274766dcffec2","5054002a3283d85df5a88a6b503f6a5c82ca4cd1737e4d254021cbc7a6576d1c"
"Pituitary tumor__enh_1061","Pituitary tumor","brisc2025","test","test","similarity_5123","Pituitary tumor/enh_1061.png","Pituitary tumor/enh_1061_mask.png","d9d3b879b521253043178f645c8bad57e8ecd99c403ebffee611c31fff86abdd","51a86960f315bdcb0a76cc8efeff1f4ae154c5503a96c2dede38beadb6879c21","229","0","245","34.215664","37.12122","2","True","2143","0.00817489624023438","221","226","278","279","87f57976db3c9bf37a1fd041e4e082c385f519775ff19954a1e32f6f4bf8a98d","9f212eb75a734a20dc3a2df4600a9f0616aa5a23b1e380565d928233434d69ad"
"Pituitary tumor__enh_1068","Pituitary tumor","brisc2025","test","test","similarity_5130","Pituitary tumor/enh_1068.png","Pituitary tumor/enh_1068_mask.png","64cad811006e31336b893b5ca58e0a1cabc534392d1cfc80fc17601f6bad59be","053c34113c6831c5e76c83b77b1963fac22c978d3847ebf81f9635fcac4c91ca","253","0","255","46.961262","41.446898","2","True","3226","0.0123062133789063","209","298","281","360","941986710619e88032dce1ddc6a5f548704011d3b346579e9247298be50ee01b","6f65f85974954215463c4a3eddf23220df1a0dfb0ed305f55f8324a610d877c9"
"Pituitary tumor__enh_1069","Pituitary tumor","brisc2025","test","test","similarity_5131","Pituitary tumor/enh_1069.png","Pituitary tumor/enh_1069_mask.png","335eec4168507b94687eda34ca1017aa114deb3e41ca33ee8fc211be36f4cacd","fb48ccf740ad3c118fd528d7aa722d0193f8978b2b5ed41e1a936373caef0a59","239","0","255","51.906967","42.161816","2","True","3297","0.0125770568847656","210","277","278","358","7667f94f92f14234e1d4191903921fe750e4dcdf58333c2dca22858c17d4cab7","e02bcac03796a20e95e466984c56f1b6a8248f506750d9fa1aea5c00dce0454b"
"Pituitary tumor__enh_1074","Pituitary tumor","brisc2025","test","test","similarity_5136","Pituitary tumor/enh_1074.png","Pituitary tumor/enh_1074_mask.png","5939403df245b54ed4eeefdd0b237949fef989fea38bc346a32942b13e881e02","8cb31084c585f251ddd1b0839e9ae367d85760744ef268695838b57e0bf8a0c7","214","0","255","47.701523","32.890685","2","True","7700","0.0293731689453125","190","256","300","370","e2fd88d18c68a6ede78b2265d21e92edfb858df149440ebbe7bac896a7065771","17d211c7770e6f09689360dac60dc718a4a85024c8ca1e10419a55481682bbe3"
"Pituitary tumor__enh_1089","Pituitary tumor","brisc2025","test","test","similarity_5151","Pituitary tumor/enh_1089.png","Pituitary tumor/enh_1089_mask.png","33a9195013c0ffde8280536a84e6d2a1f204069b32db04b41fc26ae0c934989c","f365c519522f19a75450a5e71b166271b1f5d50c6719abcc720234e60682502f","233","0","255","50.848492","40.33336","2","True","1959","0.00747299194335938","230","226","292","277","6ad234ce14f412835d87e725693a6bf37cf1709dbc0ca2e3aadb0999c7b44bc2","ec47b2d033b513a13d819bf26ba96fa7e0894377e93383553e6f6c4a926b6be8"
"Pituitary tumor__enh_1090","Pituitary tumor","brisc2025","test","test","similarity_5152","Pituitary tumor/enh_1090.png","Pituitary tumor/enh_1090_mask.png","d0a92e5553c6753cd1aedee2ed98515d04d9e014ccce37718ab50e425575cee1","17cb02e4d1e0cf65d25f6a083f9d1f822f14ccf4d6da573eda88df82d0f4d1e4","237","0","255","48.368763","41.882486","2","True","2653","0.0101203918457031","237","281","293","348","5ac60fcbbb77e0711c477b3632149fae23315fe19b20de96026587bb176a91ab","704fcf07a28b5352fa8e2ad7a1f68da1081afb1c244069083dcfa7b7b2cb1c24"
"Pituitary tumor__enh_1094","Pituitary tumor","brisc2025","test","test","similarity_5156","Pituitary tumor/enh_1094.png","Pituitary tumor/enh_1094_mask.png","26b08d3ba61584b3edd561b75469a6712ffaa1dd72e0abafe7fbf1a903e941a3","ab6440ba6ac2d3eb733734a828da2cf3272e30c93d00ee0aac9c00197aaa6f65","238","0","255","50.119877","40.536274","2","True","1466","0.00559234619140625","229","256","292","308","803c3e6d07955c6b0cff6939428499ebcd272f74ebb03d9b2e58797ea7909367","f43f3c864c3b275deeb143388909e3e45b9773fd66219454fe10ddc551f87f71"
"Pituitary tumor__enh_1097","Pituitary tumor","brisc2025","test","test","similarity_5159","Pituitary tumor/enh_1097.png","Pituitary tumor/enh_1097_mask.png","83f84de6db8c399aa03ba72b0910f4f24caa6b221ed670e60c43d45e86873463","420c614ab57f600a62e49ef47a05c9b3edd66ed6b0cce19e35b36ec7d4214c5b","254","0","255","52.077225","45.38881","2","True","3346","0.0127639770507813","206","247","303","311","f1828c5fc3cf8bbadbb4b01a69a9be61fa1fa6c7628a53887b56b129f8be44de","b76bdbce455334261723e7eae1e34b140b6bd20cc7898aac0c4fa3a133bc0711"
"Pituitary tumor__enh_1100","Pituitary tumor","brisc2025","test","test","similarity_5162","Pituitary tumor/enh_1100.png","Pituitary tumor/enh_1100_mask.png","77cdce4d9b3849f0c87f61c8afa2108155a60a3ba56dae0396b82a0abc95c0e6","5392d439140ba1b83a5d52bcdc37fff973fec6557ee373d0f10247f18642d97d","244","0","254","46.805595","39.574577","2","True","3177","0.0121192932128906","212","234","285","311","ba0e9d88231ad66fa5282dbd043a8dd23c017b1466933ba8fe1fe3c3f7368909","561e9d1f1cda745b01a4e5290215580a7f0d4ba81073e7b1eb6cb4b8a0921668"
"Pituitary tumor__enh_1101","Pituitary tumor","brisc2025","test","test","similarity_5163","Pituitary tumor/enh_1101.png","Pituitary tumor/enh_1101_mask.png","57d4724d55e13d48eebf248e9bc253cfb5f42e3728bf965bdf4824f4e70a8ed8","e1aed2d99e188dac94ffc8b6db077a3a6d984fb022e7c0bb542ade7f2a99c8c1","246","0","255","52.205845","40.716795","2","True","418","0.00159454345703125","242","268","273","286","06475d594313907c357ba91a3186c7ea8b1d425103e3dd5cc64f235a752b5bb1","e256abf65fc3683df9560ec03e79480d238b42ea7402bbdca92b4188ec9d4b14"
"Pituitary tumor__enh_1107","Pituitary tumor","brisc2025","test","test","similarity_5169","Pituitary tumor/enh_1107.png","Pituitary tumor/enh_1107_mask.png","3727882367c726565feb4a62b6d9ee525ea7991523accfd5e3889544805adce8","475ccaa6759c1f2d1cc811c4700c13dea8f4036242291dad700c94f5c03963ad","245","0","255","55.417919","46.64683","2","True","2125","0.00810623168945313","235","284","283","345","9e20dd2626ecab4852110d49c89078f70d202d8e948a662621412bd05cd92377","e957588ef514d9052ce902284e79582aeb4c17c2218185a4c1d7324d3606c23e"
"Pituitary tumor__enh_1110","Pituitary tumor","brisc2025","test","test","similarity_5172","Pituitary tumor/enh_1110.png","Pituitary tumor/enh_1110_mask.png","2f302fd4e98742510dab73123f2a0e4d8317c1590092a38cbee0a3e4503eb748","ba5724da206e49ae629f2cf5e553d8734193d019776b27b4b713afcf33b6e1b6","239","0","255","49.503342","38.251675","2","True","1750","0.00667572021484375","249","308","301","358","e46e0ba84a0a69432fe0b605e3787c8dce45e47da6ec5647cf2fc4d237a92c79","a21a2c0e89c1625e88d95c6237aeea2748db14a323866beddc5ab2019d622558"
"Pituitary tumor__enh_1119","Pituitary tumor","brisc2025","test","test","similarity_5181","Pituitary tumor/enh_1119.png","Pituitary tumor/enh_1119_mask.png","762ba565bdb33b92c7c1247bdf1a7f0dd057601011457a2264872ac95168e343","87d24bcbad994c7b822b3d2eff6fabb4c470f13ff793a2ffe78b654099fd9925","256","0","255","59.121948","50.44408","2","True","8766","0.0334396362304688","208","233","318","350","ad5b930a8b967205448fe37e9f39e916aa24ce1c5ebf831a863df82872ec8007","cb983ca25ebd15f33be18836f46d3759f692208c958724119387c06de3ae4810"
"Pituitary tumor__enh_1121","Pituitary tumor","brisc2025","test","test","similarity_5183","Pituitary tumor/enh_1121.png","Pituitary tumor/enh_1121_mask.png","ff4dae9c67951025e9d0d1aeffc84949b7426f1435bb8ac0eeadc3f8c3abc87b","8c7c5bdc771c08ab9ab3b0026025a365dab0891bd88768f6b225de3bcffb3c1b","220","0","253","43.728153","36.617361","2","True","2971","0.0113334655761719","238","239","299","310","9d7c102fca7be174ead8a194931d6bee4314d3eb9f168fc6e5ccec54dad689db","04eca211d8da4e364a9d1810ada6e548a9a482c6c6101da1473c7982f89dd36a"
"Pituitary tumor__enh_1124","Pituitary tumor","brisc2025","test","test","similarity_5186","Pituitary tumor/enh_1124.png","Pituitary tumor/enh_1124_mask.png","bacff5d9392a2a45bc1ab5c996ce776752b74fe39b5eb3e9f5f8d6f34fff2643","413d39e46d27f717e5f515d60803ddb4125d749864abab34d39d6c7fec3cd41e","236","0","255","46.054169","38.834231","2","True","1527","0.00582504272460938","228","226","275","273","0329efb911c3982b2d26a1ddf0c8c5d2e5ed89bf4a9655a9d6a4fba326ae3459","6cb9949c083ac5b55969ea879d5334179e6c87db7506bff931e1c1233d6bb88a"
"Pituitary tumor__enh_1127","Pituitary tumor","brisc2025","test","test","similarity_5189","Pituitary tumor/enh_1127.png","Pituitary tumor/enh_1127_mask.png","fe71cb82167c42b40159f4aaa3ec4034a081ec88ea71812ceddf5b8ca4bada8f","99e6232460b82c4fed53e7e1db8438823e29ec56ea1d2aa690120372d67697ff","243","0","254","46.240677","41.883843","2","True","1443","0.00550460815429688","232","248","277","286","80dfaed0d8ca69dec7b5a9bbc6aa3bbf53e717510af2c6a03370592b982bed11","5c81aebd2ca912cb004d7a13f96edd17aa45169f018488a78e6003d1ff8d0766"
"Pituitary tumor__enh_1130","Pituitary tumor","brisc2025","test","test","similarity_5192","Pituitary tumor/enh_1130.png","Pituitary tumor/enh_1130_mask.png","72e326be2663eb2f13a70ae2a9dc84b1b3720693d6c0e63971dc953cdfcfcb61","33ac87df848986ea654b1368c7a1e106a543823cb781993dfa645f46f4c3e1a0","256","0","255","61.785351","42.920597","2","True","1252","0.0047760009765625","173","277","232","312","af59c5e7e77687a8e77f8efb591cc18d4db4b3931802056a25d5f0811caa78dc","78dfdf18160eac4b1a07e5906bb5619b3e6aaa893842307c41becf9be9789702"
"Pituitary tumor__enh_1134","Pituitary tumor","brisc2025","test","test","similarity_5196","Pituitary tumor/enh_1134.png","Pituitary tumor/enh_1134_mask.png","ae5ef451b05a81c54fea1552d092facf9af14169c2f7b136e785cfc63c5b358f","b09b04c434f1852fa2573289125c98b7f837b45d0561114a255e713df96e38ae","253","0","255","50.708702","38.492808","2","True","1333","0.00508499145507813","201","260","242","301","3af82cb6eb349c6c25cfb160834f7fe7fd0e78a98f318e6f545426f1c0502caa","a190d4bec64c1a4e6b8521d2005513471a87b74e188d534fa3eec4aa34bcbb98"
"Pituitary tumor__enh_1143","Pituitary tumor","brisc2025","test","test","similarity_5205","Pituitary tumor/enh_1143.png","Pituitary tumor/enh_1143_mask.png","3a769bc9da9a9d747b3bcf969ce85c54c68621faad8f96ed3fea9f8c281b07eb","ba3970346f2951d1dc8366bfeba57037ae44a187ec65b2571ff35fa441248100","251","0","255","49.258106","35.205974","2","True","1589","0.00606155395507813","275","257","328","302","9b4f3c5de49e0d2adb98235f047b980caf0e1b5b3d93a08216ba4b58abb88280","c1515e2928c79cc0933932533925e15a80d6af77f4da4a1ec40b7c9e4efb8d62"
"Pituitary tumor__enh_1144","Pituitary tumor","brisc2025","test","test","similarity_5206","Pituitary tumor/enh_1144.png","Pituitary tumor/enh_1144_mask.png","fca0cc2db0c219702ee2bfbf0430440d0ea94e096af06acfd70c1fffa757133d","540ffada38ab618b5bcfe4970d0f5380695aa15c5f3def35ef9b732fc6fb9ea5","255","0","255","50.648323","40.409773","2","True","609","0.00232315063476563","266","239","293","275","c3a698bf93049ba22becd2ffa1c5fceeef15a6133878f793f6b0cccd3e8eff54","4658f918f9d6431d00ae1b11d6b4f21dd143ebe79c5fbd5000d31a9acef89826"
